"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"hapillo dryfruits","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Raisins","100-1K","3227","B01LZ5DFW2","B07Q8MPBHT","75.84","0.00","0.00","0.00","0.00","0.00","7days"
"happily black raisins","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","6102","B08JR78WB7","B08JR78WB7","16.30","94.55","0.00","17.26","0.00","0.00","7days"
"hapilo raisins","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","10533","B08487YGZQ","B0758JGNHN","65.27","0.00","0.00","0.00","0.00","0.00","7days"
"happilo champion mix","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","13229","B07Q37RLT1","B07Q37RLT1","77.97","66.67","48.28","27.16","50.00","0.00","7days"
