"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"queen kalmi dates","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","926","B0758JN85Y","B0758JN85Y","49.21","54.79","50.47","8.13","21.01","0.00","7days"
"hapillo dates","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","2513","B077FXXBM6","B0758J61YD","63.89","0.00","0.00","0.00","0.00","0.00","7days"
"happilo queen kalmi dates","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","2559","B0758JN85Y","B0758JN85Y","54.70","61.06","42.42","9.12","22.73","0.00","7days"
"queen kalmi dates 500g","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","3189","B0758JN85Y","B077FXXBM6","26.59","21.67","22.22","0.00","31.07","0.00","7days"
"happily dates","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","3353","B0758JN85Y","B084885G2J","30.40","81.25","65.00","13.60","36.84","0.00","7days"
"hapilo dates","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Dates","1-100","3951","B0758JN85Y","B0758J61YD","62.31","0.00","0.00","34.26","0.00","0.00","7days"
"hapillo omani dates","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Dates","1-100","7425","B09VBD5PWQ","B0758J61YD","63.73","0.00","0.00","0.00","0.00","0.00","7days"
