"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"hapillo","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","513","B0992KMQYL","B0992KMQYL","70.47","60.41","58.02","20.35","36.27","13.88","7days"
"hapillio almonds","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1716","B01LY6B08A","B084884GKX","60.35","43.85","41.46","5.70","58.72","0.00","7days"
"happily almonds","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","2677","B01LY6B08A","B084884GKX","23.30","45.83","38.89","6.50","47.83","0.00","7days"
"hapillo+dry+fruits","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Almonds","1-100","4128","B01LZ5DFW2","B01LWJQ6KJ","68.13","34.29","29.69","5.25","30.90","0.00","7days"
"hoppilo","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Almonds","1-100","5724","B01LY6B08A","B01LY6B08A","49.54","60.00","54.84","1.37","50.00","0.00","7days"
"hapillo almonds","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Almonds","1-100","5748","B01LY6B08A","B084884GKX","75.86","0.00","0.00","0.00","0.00","0.00","7days"
"happily dry fruits","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Almonds","1-100","6322","B07Q37RLT1","B07Q37RLT1","34.93","100.00","87.93","37.25","23.61","0.00","7days"
"happily badam","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Almonds","1-100","11350","B0992KMQYL","B084884GKX","80.39","0.00","0.00","0.00","0.00","0.00","7days"
