"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"cashew","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","50K-100K","6","B01LZ5DPXD","B08487XKYR","12.63","41.48","36.12","24.72","33.14","68.35","7days"
"kaju","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","50K-100K","14","B01LZ5DPXD","B08487XKYR","22.27","34.47","31.36","30.09","47.93","55.44","7days"
"dry fruits 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","10K-50K","20","B09VCC91WS","B09HTWBZ66","14.72","30.10","25.08","24.94","46.44","40.15","7days"
"cashews 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","10K-50K","22","B06WLL7WKB","B08487XKYR","12.57","25.86","23.80","26.65","41.65","82.94","7days"
"dry fruits combo pack","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","10K-50K","23","B08P1FLDB8","B09HTWBZ66","15.94","4.22","4.09","18.83","44.02","75.68","7days"
"kaju 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","10K-50K","30","B08487XKYR","B0992N4SCC","17.83","40.72","36.58","34.14","50.00","84.39","7days"
"cashew nuts 1 kg packet offers","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","10K-50K","38","B07X9NLL8T","B0992N4SCC","17.18","29.46","24.65","17.46","45.04","182.82","7days"
"kaju 1_kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","10K-50K","41","B0992N4SCC","B07GQW1HHN","18.47","18.68","15.71","20.14","50.57","103.00","7days"
"nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","10K-50K","43","B01LY6B085","B09WRMXP9Z","26.99","10.87","9.75","35.08","29.78","28.13","7days"
"dry fruits gift pack","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","10K-50K","44","B08P1FLDB8","B0BBDJMLYR","5.64","0.77","2.54","11.21","37.52","0.00","7days"
"anjeer dry fruits 1kg offer big size","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","10K-50K","45","B0B63C615W","B099KGD1C2","0.54","2.93","2.18","56.44","4.33","0.00","7days"
"nuts and dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","10K-50K","48","B01LY6B085","B01LY6B085","25.29","27.09","20.74","29.90","45.99","57.43","7days"
"cashews","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","10K-50K","51","B01LZ5DPXD","B08487XKYR","15.85","29.34","27.16","25.96","31.62","20.39","7days"
"cashew nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","10K-50K","68","B01LZ5DPXD","B0992N4SCC","14.78","37.32","33.13","30.02","39.18","50.42","7days"
"kaju 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","10K-50K","74","B07X9NLL8T","B0992N4SCC","13.99","38.44","30.33","11.69","46.62","37.77","7days"
"cashew 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","10K-50K","78","B0992N4SCC","B0992N4SCC","19.28","34.63","27.14","14.00","48.43","99.79","7days"
"roasted cashews","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","5K-10K","87","B0B5LSKTD1","B0B5LSKTD1","12.31","14.25","12.04","25.92","35.97","52.69","7days"
"cashew 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","5K-10K","91","B09GNSDZVW","B08487XKYR","18.95","26.90","26.17","19.95","37.53","177.76","7days"
"snacks items","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","5K-10K","92","B00YDG4IXW","B08L12H6SG","1.91","10.75","2.35","8.06","5.51","0.00","7days"
"kaju 250 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","5K-10K","96","B06X8ZCKQ7","B01LZ5DPXD","18.69","42.38","37.25","33.84","51.74","335.77","7days"
"happilo cashew","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","5K-10K","123","B01LZ5DPXD","B08487XKYR","65.59","47.78","45.69","8.11","55.84","15.03","7days"
"salted cashew","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","5K-10K","134","B09314YCY4","B01LX75MZS","12.46","30.34","25.06","32.41","33.74","107.56","7days"
"cashew 250 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","5K-10K","135","B06X8ZCKQ7","B01LZ5DPXD","17.35","30.95","26.87","21.69","50.43","14.18","7days"
"dry fruits mix","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","5K-10K","136","B01LY6B085","B09QGTVT5B","15.30","24.17","25.37","58.70","37.45","0.00","7days"
"mix dry fruits and nuts 1kg offer","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","5K-10K","137","B075X3N2W9","B01LY6B085","19.46","38.48","31.52","39.06","44.68","0.00","7days"
"dryfruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","174","B08P1FLDB8","B09SZ64RGM","30.88","32.79","26.95","17.41","24.56","13.61","7days"
"kaju 500 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","181","B09GNSDZVW","B01LZ5DPXD","17.74","27.04","27.06","13.67","24.05","0.00","7days"
"cashews 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","223","B07X9NLL8T","B0992N4SCC","19.32","25.00","21.44","10.15","42.03","30.79","7days"
"dry fruits combo","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","228","B0974JHBB4","B09HTWBZ66","12.37","0.74","1.37","0.00","42.86","0.00","7days"
"nutraj dry fruits","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","238","B07JN5QNSK","B07BKRDDN4","5.05","0.92","3.28","14.02","33.54","0.00","7days"
"nuts and dry fruits combo","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","239","B07FN16D9G","B09SZ64RGM","12.37","1.38","2.39","0.00","36.98","117.89","7days"
"broken cashew","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","243","B08JVC127C","B07GQWS1BS","12.45","2.93","4.72","0.00","46.25","0.00","7days"
"cashews 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","246","B09GNSDZVW","B07GQW1HHN","19.10","25.21","23.26","18.12","30.66","0.00","7days"
"mixed nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","250","B01LY6B085","B09WRMXP9Z","17.07","22.02","20.32","20.16","45.28","0.00","7days"
"kaju dry fruits 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","291","B07X9NLL8T","B0992N4SCC","18.28","36.00","28.16","17.97","51.23","35.67","7days"
"nut mix","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","294","B01LY6B085","B09WRMXP9Z","19.50","23.77","24.30","14.06","39.64","0.00","7days"
"dry fruit mix","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","296","B0BHJDKLKK","B09QGTVT5B","17.53","24.57","24.36","25.27","36.77","47.10","7days"
"roasted dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","305","B09WRMXP9Z","B09WRMXP9Z","18.94","2.64","4.42","0.00","22.24","5.12","7days"
"cashew 200gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","306","B09GNT1PBZ","B01LZ5DPXD","20.23","23.03","23.19","12.79","34.48","0.00","7days"
"nuts mix","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","322","B01LY6B085","B01LY6B085","16.27","14.05","13.01","17.00","38.00","0.00","7days"
"cashew nut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","333","B08487XKYR","B0992N4SCC","16.34","40.65","34.13","51.15","40.53","0.00","7days"
"kaaju","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","351","B01LZ5DPXD","B07GQW1HHN","21.71","11.12","13.08","4.92","46.11","37.69","7days"
"mixed nuts and dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","361","B01LY6B085","B01LY6B085","16.98","32.71","25.19","36.45","42.07","0.00","7days"
"dry food","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","364","B06WVBRCJ4","B01LY6B085","27.03","25.26","20.48","37.05","30.43","0.00","7days"
"nut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","388","B0B2D6P9NK","B0B6RN96M1","13.14","12.53","11.21","0.00","23.12","0.00","7days"
"cashew nuts 500 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","400","B06WLL7WKB","B08487XKYR","17.38","34.47","31.09","24.33","46.79","0.00","7days"
"ground nuts 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","427","B07KXGFGSS","B07KXGFGSS","0.40","0.00","0.00","0.00","0.00","0.00","7days"
"salted cashews roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","438","B09314YCY4","B0B5LSKTD1","12.01","20.90","18.65","44.31","36.92","0.00","7days"
"1kg cashew","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","444","B0992N4SCC","B08487XKYR","19.33","36.75","33.75","0.00","49.33","0.00","7days"
"1kg+cashew","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","447","B089T7TW2B","B08487XKYR","26.53","38.94","33.96","0.00","47.35","0.00","7days"
"dry fruit gift pack","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","455","B0BBDP8GR2","B0BBDJMLYR","5.07","0.28","2.41","0.00","27.78","0.00","7days"
"kaajoo","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","462","B01LZ5DPXD","B08487XKYR","23.25","0.00","0.00","0.00","0.00","0.00","7days"
"kaju 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","479","B082M65GSR","B0992N4SCC","16.45","30.57","23.03","17.23","43.49","33.98","7days"
"pecan nuts 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","483","B07CRP389F","B09PJCK9DV","3.43","4.31","3.86","0.00","17.62","0.00","7days"
"dry nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","502","B08P1FLDB8","B09WRMXP9Z","24.79","12.26","10.69","0.00","38.64","12.84","7days"
"roasted cashew","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","512","B09314YCY4","B0BGJM5RFM","13.70","15.97","13.49","24.30","34.89","65.56","7days"
"cashew broken","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","515","B07GQWS1BS","B07GQWS1BS","13.19","15.62","17.09","0.00","44.98","0.00","7days"
"cashew 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","517","B07X9NLL8T","B0992N4SCC","18.11","24.66","21.60","6.68","47.06","30.46","7days"
"kaju 1 kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","521","B0992N4SCC","B0992N4SCC","17.54","37.65","29.46","23.96","50.55","0.00","7days"
"kaju 250 grams fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","571","B09GNT1PBZ","B01LZ5DPXD","19.56","23.69","23.82","13.69","29.82","0.00","7days"
"masala kaju","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","574","B099264CTM","B09314YCY4","21.87","22.63","21.77","72.45","40.12","0.00","7days"
"cashew 1 kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","579","B0992N4SCC","B0992N4SCC","16.93","31.41","27.49","19.65","44.35","33.72","7days"
"happilo cashew 500 gram","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","581","B08487XKYR","B08487XKYR","63.90","45.21","43.29","5.66","49.32","21.28","7days"
"dry nuts combo pack offer","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","582","B0758JQGQ6","B09HTWBZ66","20.06","10.67","10.34","0.00","48.59","0.00","7days"
"cashewnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","583","B06WLL7WKB","B01LZ5DPXD","16.97","41.28","39.98","8.54","48.55","0.00","7days"
"chironji dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","600","B0896W9GQJ","B07X26MCD6","5.27","7.82","8.34","0.00","18.11","0.00","7days"
"farmley cashew","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","606","B08R2V4SMH","B01LZ5DPXD","18.58","10.70","9.56","0.00","45.28","0.00","7days"
"kaju badam combo pack 500 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","624","B09JMB15LR","B0993BXH64","16.64","14.79","12.87","27.73","28.49","0.00","7days"
"dry anjeer","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","635","B08V6VXB7T","B0758D65V3","9.34","13.55","11.91","26.22","3.40","0.00","7days"
"roasted kaju","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","645","B0B5LSKTD1","B01LX75MZS","10.44","32.41","27.93","57.04","36.62","0.00","7days"
"dry fruits gift pack basket","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","649","B08CSV744M","B09HTWBZ66","0.69","1.28","2.56","0.00","10.29","0.00","7days"
"cashews 250 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","660","B06X8ZCKQ7","B01LZ5DPXD","19.92","33.00","29.33","15.41","51.49","0.00","7days"
"dry fruit combo","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","670","B08X6K464N","B09RQSH3VM","10.78","0.55","1.41","0.00","37.70","0.00","7days"
"mix dry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","674","B0BHJDKLKK","B01LY6B085","25.02","43.99","37.16","14.77","43.88","0.00","7days"
"salted kaju","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","680","B07VRCGQW2","B01LX75MZS","16.66","38.80","33.30","17.49","42.93","0.00","7days"
"athi dry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","682","B08H2FHXQN","B0758D65V3","16.00","6.72","5.96","2.29","50.13","0.00","7days"
"cashew 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","683","B06WLL7WKB","B08487XKYR","15.95","35.71","33.11","15.67","46.08","0.00","7days"
"nuts combo","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","686","B07RG39SDW","B09HTWBZ66","17.93","4.60","5.63","0.00","27.81","0.00","7days"
"mix nuts and dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","699","B08JTBYKDW","B01LY6B085","10.97","31.14","25.09","28.31","22.46","0.00","7days"
"masala kaju roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","701","B099264CTM","B0992N4SCC","17.37","32.96","29.02","0.00","40.58","0.00","7days"
"masala cashews roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","707","B099264CTM","B0BGJM5RFM","7.63","4.19","6.76","0.00","38.32","26.65","7days"
"macadamia nuts 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","717","B08ZKV5TRL","B09237TTRH","4.38","2.57","2.46","0.00","21.29","0.00","7days"
"happilo cashew 1kg pack","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","734","B0992N4SCC","B0992N4SCC","50.54","56.93","52.41","1.51","56.36","0.00","7days"
"nutraj cashew","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","744","B07CK575ZB","B07CK575ZB","13.37","19.05","18.20","24.41","43.23","0.00","7days"
"salted cashews","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","769","B09FT6T6L2","B01LX75MZS","24.88","24.94","23.37","9.20","30.08","0.00","7days"
"pine nuts 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","773","B08GG7QV5T","B0846N2CSF","3.14","0.00","0.00","0.00","16.34","0.00","7days"
"cashew 100 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","787","B07GQZSS49","B01LZ5DPXD","15.92","26.19","24.48","30.86","47.24","0.00","7days"
"nuts combo pack offer","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","791","B07RG39SDW","B09HTWBZ66","20.65","7.02","6.39","19.69","32.73","0.00","7days"
"dry fruits pack","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","796","B08P1FLDB8","B07BKRDDN4","11.55","0.99","2.77","0.00","48.21","0.00","7days"
"dry+fruits+gift+pack","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","799","B08P1FLDB8","B0BBDP8GR2","5.34","0.00","2.56","0.00","29.80","0.00","7days"
"kaju 500gm offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","823","B06WLL7WKB","B07GQW1HHN","21.14","36.19","31.50","10.89","50.16","0.00","7days"
"kajoo","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","828","B08BLRGPSF","B0758JN87R","16.78","33.22","30.82","23.57","46.65","6.51","7days"
"dry fruits gift box","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","832","B07XQ8QLML","B0BBDJMLYR","7.74","2.43","4.39","0.00","10.89","0.00","7days"
"kaju tukda","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","833","B01LZ596Q6","B07GR3S1RL","14.53","31.27","26.44","0.00","49.94","0.00","7days"
"pecans nuts 250g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","839","B08ZLNGRHZ","B07MF7K9HD","14.20","8.87","8.05","15.48","17.64","0.00","7days"
"cashew w180","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","867","B08WWKHZ43","B0992N4SCC","23.35","23.78","21.49","0.00","53.64","0.00","7days"
"snacks combo","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","873","B084Q8D86V","B08ZKHBVYB","7.15","9.67","7.29","0.00","4.39","0.00","7days"
"food card sodexo","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","882","B01LY6B085","B084DN5NY5","30.32","9.14","9.89","0.00","4.51","0.00","7days"
"ground nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","884","B07KXGFGSS","B07KXGFGSS","5.54","0.00","0.00","0.00","13.05","0.00","7days"
"zantyes cashews","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","903","B07KC6S58G","B0992N4SCC","25.40","28.29","24.15","4.99","44.88","0.00","7days"
"cashewnuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","920","B01LZ5DPXD","B01LZ5DPXD","17.30","41.59","38.98","22.50","48.90","0.00","7days"
"cashew split","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","921","B08B414K97","B07GQWS1BS","12.87","4.41","4.58","0.00","48.15","0.00","7days"
"roasted cashews 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","931","B082M8XL3P","B08487XKYR","19.07","32.32","25.07","35.37","46.00","29.15","7days"
"kashew","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","932","B01LZ5DPXD","B08487XKYR","12.59","0.00","0.00","0.00","0.00","0.00","7days"
"dry fruit gift box","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","934","B08RWLW7G6","B0BBDJMLYR","3.00","0.67","1.31","0.00","8.59","0.00","7days"
"kaju 1kg offers","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","941","B07X9NLL8T","B0992N4SCC","23.97","37.80","31.49","16.50","51.47","0.00","7days"
"amond dry food 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","971","B07GQNM6N2","B084884GKX","25.45","24.63","20.65","12.18","35.71","0.00","7days"
"tata cashew","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","989","B09GNT1PBZ","B09GNSDZVW","20.17","29.98","29.38","0.00","44.12","0.00","7days"
"cashews 500g in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","993","B06WLL7WKB","B08487XKYR","20.64","21.25","22.02","23.16","24.09","0.00","7days"
"broken cashews 500g offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","997","B075P324TN","B08487XKYR","30.29","23.84","21.10","0.00","52.06","0.00","7days"
"w180 cashew nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1003","B09TZLWW2G","B0992N4SCC","25.53","28.00","24.19","65.83","51.40","0.00","7days"
"dry fruits combo pack gift box","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1004","B08QFRL9QP","B0BBDJMLYR","1.14","0.00","0.74","0.00","7.51","0.00","7days"
"casew","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1028","B06WLL7WKB","B08487XKYR","12.79","0.00","0.00","0.00","0.00","0.00","7days"
"kaju 100g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1031","B08H3M4ZGX","B01LZ5DPXD","14.74","16.93","16.34","9.35","27.41","0.00","7days"
