"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"go vegan","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","1414","B09JCL4W55","B093Z1ZND7","0.04","18.11","14.29","0.00","5.49","0.00","7days"
"hazlett nut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","1422","B09DCYT7KP","B08P9SQ8RY","10.58","2.33","2.25","0.00","1.00","0.00","7days"
"roasted hazelnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","1721","B08G1RNDJB","B0BDGBYVRN","1.59","0.71","0.59","0.00","7.61","0.00","7days"
"hazelnut 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","1834","B07RK4W4Q2","B08SHYHFF2","0.71","0.00","0.00","0.00","0.00","0.00","7days"
"hazzlenut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","1848","B01HNRWIXY","B08S7B6RJC","0.29","0.00","0.00","0.00","0.00","0.00","7days"
"brazil+nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","1971","B07QSH31HG","B014URMS0S","5.77","0.00","0.00","0.00","11.73","0.00","7days"
"brazil+nuts+1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","1999","B07QGZX1S6","B07ZC2JW61","1.71","0.00","0.00","0.00","5.96","0.00","7days"
"avocado spread","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","2922","B09G9ZZQMT","B0B4WGM142","6.75","0.00","0.00","0.00","0.00","0.00","7days"
"brazilian nut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","3079","B07587K8RS","B09F66X58Y","10.68","0.00","0.35","0.00","12.55","0.00","7days"
"brazil nuts online","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","3328","B07QSH31HG","B0B3XTXR85","5.48","6.15","6.30","0.00","7.04","0.00","7days"
"1kg brazil nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","3552","B08Y78C9LJ","B07ZC2JW61","2.27","0.00","0.00","0.00","5.97","0.00","7days"
"1kg+brazil+nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","4573","B08ZKT3RCD","B09F66X58Y","1.10","0.00","0.00","0.00","6.02","0.00","7days"
"hezalnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","4610","B01HNRWIXY","B08S7B6RJC","0.36","0.00","0.00","0.00","0.00","0.00","7days"
"organic brazil nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","4706","B08Y78C9LJ","B082VBYKHD","1.29","0.00","0.00","0.00","6.16","0.00","7days"
"brasil nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","5359","B07587K8RS","B014URMS0S","12.66","0.00","0.00","0.00","0.00","0.00","7days"
"brazilian+nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","6474","B014URMS0S","B09F66X58Y","6.44","6.67","5.26","0.00","16.30","0.00","7days"
"hazelnut dry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","6857","B01HNRWIXY","B08S7B6RJC","19.79","0.00","0.00","0.00","16.20","0.00","7days"
"hazzelnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","7012","B07175MW1C","B08S7B6RJC","0.53","0.00","0.00","0.00","0.00","0.00","7days"
"hazal nut 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","7360","B09B416H7Q","B08S7B6RJC","1.71","0.00","0.00","0.00","0.00","0.00","7days"
"chestnuts nuts raw","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","7549","B013U6HANA","B07KXGFGSS","3.41","6.94","6.25","0.00","14.89","0.00","7days"
"hazel nut 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","7756","B0B6JBDWV1","B08ZLWM1J8","3.42","0.00","0.00","0.00","0.00","0.00","7days"
"hejal nut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","8691","B01HNRWIXY","B08S7B6RJC","0.39","0.00","0.00","0.00","0.00","0.00","7days"
"brazil nuts organic","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","9389","B07QSH31HG","B082VBYKHD","1.74","0.00","0.00","0.00","7.19","0.00","7days"
"hazelnut nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","10400","B01HNRWIXY","B07MLDJKTP","2.48","0.00","0.00","0.00","0.00","0.00","7days"
"hazzle nut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","10944","B08S7B6RJC","B08S7B6RJC","0.43","0.00","0.00","0.00","0.00","0.00","7days"
"brazillian nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","13823","B07587K8RS","B0BBCKVLGQ","6.17","0.00","0.00","0.00","0.00","0.00","7days"
"brazil nuts 100g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","14447","B09WYKL13B","B07QCT8KK7","1.05","0.00","0.00","0.00","0.00","0.00","7days"
"brazil nut 150g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","14845","B07587K8RS","B08ZKT2TLY","17.39","0.00","0.00","0.00","12.50","0.00","7days"
"brazel nut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","15210","B09WYKL13B","B09X1RM4FM","3.62","0.00","0.00","0.00","0.00","0.00","7days"
"blackberry fruits fresh to eat","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","16745","B09MFQPH4Q","B07TM3FWH3","9.88","1.92","1.79","0.00","34.29","0.00","7days"
"hazelnut 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","17592","B08KH92D47","B0B6JBDWV1","7.79","0.00","0.00","0.00","0.00","0.00","7days"
"blackcurrant dried","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","17767","B09P6FQ9T6","B09P6FQ9T6","4.19","0.00","0.00","0.00","0.00","0.00","7days"
