"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"dry figs","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1K-5K","514","B01LL2BK72","B0758D65V3","10.64","15.00","11.45","20.81","5.58","0.00","7days"
"pistachios unsalted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","546","B0992MLYPH","B01LZ5DFW2","20.55","61.84","56.22","25.34","48.80","0.00","7days"
"pista 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","557","B08ZD1DXKV","B08487WD3J","22.08","57.26","47.52","12.18","58.14","0.00","7days"
"kivi fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","567","B09MFNRVV9","B07Q8MPBHT","14.86","16.32","11.94","0.00","6.54","0.00","7days"
"roasted pista","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","586","B01LZ5DFW2","B01LZ5DFW2","21.21","40.63","38.97","23.36","51.53","130.09","7days"
"pistaa","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","592","B06WLL7SFC","B01LZ5DFW2","20.29","69.31","59.40","0.00","28.68","0.00","7days"
"fig 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","615","B0B63C615W","B099KGD1C2","12.43","6.67","4.72","14.65","3.69","0.00","7days"
"happilo pista","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","630","B08487WD3J","B01LZ5DFW2","64.40","72.35","71.04","11.80","51.05","0.00","7days"
"jabsons","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","637","B071DJ8W7J","B071DJ8W7J","2.33","1.73","1.32","0.00","9.05","0.00","7days"
"sft","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","648","B075MGLPMK","B09HTWBZ66","6.20","3.84","2.57","0.00","10.40","0.00","7days"
"unsalted pista","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","650","B0992MLYPH","B0992MLYPH","19.96","58.36","52.36","11.13","47.86","0.00","7days"
"brazil","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","657","B0BFB2BC53","B0865VV3SL","5.91","0.00","0.00","0.00","0.00","0.00","7days"
"pistachios without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","679","B08BY74WKZ","B08487WD3J","20.51","69.67","58.02","28.34","45.48","0.00","7days"
"pesta","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","698","B01LZ5DFW2","B01LZ5DFW2","31.95","75.36","65.19","13.68","35.55","0.00","7days"
"figs dry fruits 500g offers","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","710","B09HR6GDLV","B0758D65V3","11.90","5.83","4.20","45.12","5.01","0.00","7days"
"california pistachio","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","720","B01LZ5DFW2","B01LZ5DFW2","23.52","40.23","39.87","8.89","58.38","13.89","7days"
"pistachio 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","738","B075Q57MHV","B08487WD3J","20.94","52.41","47.76","45.95","57.60","0.00","7days"
"happilo pistachio 500 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","742","B08487WD3J","B01LZ5DFW2","76.31","69.91","66.31","18.36","50.06","0.00","7days"
"pista 100 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","747","B09TH95FS9","B01LZ5DFW2","13.85","58.77","50.72","33.23","44.66","0.00","7days"
"pistachio 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","756","B01LZ5DFW2","B08487WD3J","20.40","55.85","48.91","17.01","58.01","43.68","7days"
"pista 1 kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","765","B08ZD1DXKV","B09M6WW5QV","16.74","60.02","49.25","69.92","45.65","10.22","7days"
"pistha","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","770","B01LZ5DFW2","B01LZ5DFW2","32.32","68.78","63.70","30.70","33.50","0.00","7days"
"plain pista","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","781","B0992MLYPH","B07Q1Z293G","18.52","40.76","35.80","0.00","45.17","0.00","7days"
"dry fruits 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","786","B0992KMQYL","B0992KMQYL","21.18","20.83","18.70","0.00","55.91","11.70","7days"
"amazon fresh fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","802","B07BG7LBMS","B09DSQ9CQ9","8.17","0.16","0.10","0.00","9.29","0.00","7days"
"nutraj pistachios","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","818","B07DL8YV85","B015T5A7NK","24.27","46.56","43.58","0.00","35.88","0.00","7days"
"pistachios 250 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","835","B01LZ5DFW2","B01LZ5DFW2","24.91","71.06","63.53","47.10","57.65","0.00","7days"
"pistachio in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","854","B01LZ5DFW2","B01LZ5DFW2","34.31","55.85","55.66","20.10","68.75","0.00","7days"
"gola","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","859","B08SLV5G5G","B0916C5Q71","10.92","0.00","0.00","0.00","41.91","0.00","7days"
"pista salted roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","862","B01LZ5DFW2","B01LZ5DFW2","25.76","34.38","36.01","46.75","55.83","0.00","7days"
"pista plain","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","864","B0992MLYPH","B01LZ5DFW2","21.25","48.01","41.53","20.68","44.65","0.00","7days"
"anjeer 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","869","B08H2FHXQN","B08FMD9HSH","1.23","7.41","5.68","40.84","5.57","0.00","7days"
"pista 500gm without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","900","B097GXK3VP","B01LZ5DFW2","30.09","42.15","37.54","120.82","48.79","17.52","7days"
"pista badam","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","910","B01LZ5DFW2","B01LZ5DFW2","21.71","37.79","33.41","337.45","34.91","0.00","7days"
"pistachio+1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","947","B0B3959RCN","B08487WD3J","25.44","50.46","46.84","0.00","59.22","0.00","7days"
"dry fruits happilo","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","955","B01LY6B085","B09WRMXP9Z","69.07","48.78","46.28","0.00","49.95","13.65","7days"
"fresh fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","983","B07BG7LBMS","B0758JN85Y","5.60","11.93","7.67","0.00","12.30","0.00","7days"
"green pista","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","986","B0992MLYPH","B01LZ5DFW2","26.89","66.67","54.96","14.47","46.17","0.00","7days"
"chilgoja","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1033","B09D779C2H","B08P9SQ8RY","0.44","0.00","0.00","0.00","0.00","0.00","7days"
"fig dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1045","B08V6VXB7T","B08NCQGVCH","10.58","4.73","3.78","5.95","5.63","0.00","7days"
"roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1046","B07KXFWGY3","B07VSQ7XS2","20.02","1.59","4.42","0.00","27.88","0.00","7days"
"apricots dry fruits 250 gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1051","B082DGDZM9","B01M04G25G","20.03","7.58","6.35","10.67","32.53","0.00","7days"
"pista kernels","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1067","B0992MLYPH","B0992MLYPH","22.70","55.49","50.09","14.71","48.14","0.00","7days"
"dry fruits pistachio","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1095","B01LZ5DFW2","B01LZ5DFW2","25.70","52.74","48.79","44.06","57.11","0.00","7days"
"pista without salt","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1099","B0992MLYPH","B0992MLYPH","21.62","42.18","37.70","34.02","46.65","0.00","7days"
"pista unsalted without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1116","B0992MLYPH","B0992MLYPH","19.89","34.58","28.91","23.54","43.77","0.00","7days"
"salted pistachios 1kg offer","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1119","B075Q57MHV","B08487WD3J","27.35","51.62","49.69","9.13","57.06","7.46","7days"
"figs 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1138","B09PHQMQRX","B08FMD9HSH","7.71","1.71","1.19","0.00","8.36","0.00","7days"
"tulsi pistachios","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1141","B01NCIHFCU","B08487WD3J","39.35","65.34","57.35","0.00","51.28","0.00","7days"
"raw pista","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1173","B07TLMNCXW","B0992MLYPH","20.06","60.12","48.13","80.44","47.17","3.65","7days"
"pistachio 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1180","B09N9BY4DC","B08487WD3J","31.05","50.99","45.47","13.81","63.18","0.00","7days"
"pista 500gm offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1258","B01LZ5DFW2","B01LZ5DFW2","23.17","62.08","48.97","9.10","44.57","4.94","7days"
"pista badam 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1293","B09NW7JT86","B01LZ5DFW2","41.44","31.61","28.10","108.49","34.17","0.00","7days"
"pista kernels unsalted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1316","B0992MLYPH","B0992MLYPH","18.06","49.55","45.48","25.71","45.28","0.00","7days"
"pistachio kernels","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1343","B0992MLYPH","B09M6WW5QV","24.99","60.78","55.05","0.00","49.84","7.58","7days"
"dry fruits pista","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1363","B01LZ5DFW2","B01LZ5DFW2","31.47","40.04","35.01","17.85","51.42","0.00","7days"
"iranian pistachio","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1391","B01LZ5AND7","B01LZ5DFW2","25.35","59.05","52.15","23.51","52.14","6.50","7days"
"pistsaticho 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1405","B08TMC7GHX","B01LZ5DFW2","24.36","55.35","49.78","14.99","45.89","0.00","7days"
"pista salted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1408","B09K4BXZ7R","B01LZ5DFW2","27.99","40.75","39.41","22.54","51.58","0.00","7days"
"pista 200gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1434","B01LZ5DFW2","B01LZ5DFW2","24.45","50.76","48.66","13.92","46.10","0.00","7days"
"pista 250 grams without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1448","B0759RX62G","B01LZ5DFW2","22.60","59.80","55.33","13.70","57.32","0.00","7days"
"pistsa 500","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1469","B08487WD3J","B01LZ5DFW2","27.35","57.23","50.60","8.70","55.43","0.00","7days"
"pista 1kg without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1510","B088SKK6W5","B099SZ6JD8","20.55","44.38","38.81","0.00","54.52","0.00","7days"
"roasted pistachio salted 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1579","B08487WD3J","B01LZ5DFW2","18.81","43.60","43.68","31.46","60.00","5.75","7days"
"prov pistachios","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1602","B07QPT51VG","B08487WD3J","27.08","61.11","57.39","0.00","50.33","0.00","7days"
"rich valley dry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1634","B0B2VZH8CJ","B00J0KAMY0","22.63","42.05","35.45","0.00","38.90","0.00","7days"
"salted pista 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1724","B0758D1ZJ5","B09M6WW5QV","19.89","46.33","38.27","11.38","53.70","0.00","7days"
"pistachios 500gm salted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1737","B09KGMTSGM","B08487WD3J","29.05","43.59","41.43","0.00","57.25","51.29","7days"
"gourmia pistachios","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1766","B01N3C3RQ9","B08487WD3J","14.09","52.22","49.67","13.60","54.14","0.00","7days"
"anjeer happilo","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1787","B0758D65V3","B0758D65V3","38.34","8.89","7.02","2.80","38.49","0.00","7days"
"pistachio nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1817","B01LZ5DFW2","B09M6WW5QV","18.83","52.99","50.41","53.57","48.22","0.00","7days"
"pistachio without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1849","B08BY74WKZ","B01LZ5DFW2","26.29","58.44","48.00","23.19","45.24","37.53","7days"
"nuts and dry fruits combo gift pack","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1885","B0BDX9C9X9","B0BBDJMLYR","9.50","0.00","0.99","0.00","19.14","0.00","7days"
"albakara fruits dry","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1887","B07NDSF4JL","B082DFS4Z2","1.08","0.00","0.16","0.00","6.15","0.00","7days"
"unsalted pistachios without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1897","B08Q77H983","B0992MLYPH","22.99","68.16","55.05","28.88","56.27","0.00","7days"
"pistas","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1926","B01LZ5DFW2","B01LZ5DFW2","23.27","34.59","35.68","15.33","48.39","0.00","7days"
"pista 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1976","B07MDDK89V","B01LZ5DFW2","18.18","48.24","45.32","11.54","48.42","0.00","7days"
"pistachio+nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","1996","B08TMC7GHX","B077FDRDT1","22.76","57.62","52.89","0.00","53.70","0.00","7days"
"pistachio unsalted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2013","B01LZ5DFW2","B08487WD3J","22.15","55.33","52.78","0.00","48.99","0.00","7days"
"vinnie pistachio","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2017","B09R3ZMS8F","B09RMFPYS9","31.76","52.15","45.21","0.00","48.59","0.00","7days"
"1kg pistachios","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2037","B08ZD1DXKV","B09M6WW5QV","19.85","44.06","41.89","0.00","46.84","0.00","7days"
"pistachio 250 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2046","B08R87PDTG","B01LZ5DFW2","18.14","78.37","60.47","0.00","45.77","0.00","7days"
"pishta","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2056","B01LZ5DFW2","B09GNTYNFL","27.60","49.86","42.89","5.61","33.58","0.00","7days"
"wonderland pistachios","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2081","B09N9BY4DC","B09M6WW5QV","20.77","55.19","55.17","0.00","53.72","0.00","7days"
"pista happilo","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2093","B0758JQGPL","B01LZ5DFW2","69.36","62.56","61.28","2.52","54.91","0.00","7days"
"pista 250gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2120","B06WLL7SFC","B01LZ5DFW2","18.81","63.82","60.76","34.47","49.33","0.00","7days"
"wonderland","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2134","B09N9BY4DC","B0992MLYPH","6.96","16.11","13.56","0.00","30.34","0.00","7days"
"pista 100gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2159","B074P535T6","B01LZ5DFW2","23.17","59.32","55.69","20.19","49.05","0.00","7days"
"fresh strawberry","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2191","B07BG51WR1","B07DPMLBGF","7.22","6.01","5.80","0.00","6.50","0.00","7days"
"anjir+price+1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2205","B0B63C615W","B09TJMP82G","0.05","9.58","7.90","0.00","2.32","0.00","7days"
"pista dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2226","B09TH95FS9","B09M6WW5QV","24.74","53.59","47.55","26.36","46.25","5.98","7days"
"tata sampann pistachios","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2256","B09GNTYNFL","B09GNTYNFL","22.89","19.27","19.13","10.82","14.72","0.00","7days"
"tata sampann raisins","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2266","B09GNSFRVC","B09GNSFRVC","14.92","12.88","12.38","0.00","12.17","0.00","7days"
"1 kg pista","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2274","B0BFNLZBD3","B01LZ5DFW2","22.02","55.31","53.88","0.00","47.65","0.00","7days"
"pista badam 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2280","B0992KMQYL","B07GQW1HHN","21.16","21.66","20.97","0.00","32.55","0.00","7days"
"dry+fruits+pistachio","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2293","B09NW7JT86","B08487WD3J","34.19","50.00","38.89","0.00","52.63","0.00","7days"
"chuhara dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2296","B075X38QVC","B085NTZMVR","11.25","22.97","20.68","0.00","20.00","0.00","7days"
"anjur","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2300","B0758D65V3","B01N4VIXCG","9.08","8.36","7.52","0.00","2.47","0.00","7days"
"pista 250 grams unsalted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2314","B09RZXZPVL","B01LZ5DFW2","33.66","72.31","58.67","91.01","58.43","0.00","7days"
"dry fruits and seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2367","B0BHP3VMQH","B08DM2ZPZZ","3.34","8.18","10.50","0.00","10.83","0.00","7days"
"roasted salted pistachio","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2372","B01LZ5DFW2","B09M6WW5QV","23.31","37.93","35.53","0.00","49.40","0.00","7days"
"tata pista","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2378","B09GNTYNFL","B09GNTYNFL","19.59","60.47","59.24","0.33","41.38","0.00","7days"
"plain pista 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2392","B0B2MPB3YS","B08487WD3J","19.24","48.68","45.00","10.07","55.08","0.00","7days"
"happilo pistachio 200g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2413","B01LZ5DFW2","B01LZ5DFW2","77.66","80.00","74.50","3.66","49.02","0.00","7days"
"musk melon seeds for eating","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2431","B075X2HNCC","B0912BY6MG","0.37","0.00","0.00","0.00","0.00","0.00","7days"
"pista plain unsalted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2432","B0992MLYPH","B01LZ5DFW2","19.60","70.23","64.42","10.77","47.74","0.00","7days"
"pista kernel","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2444","B08NZ6JWTK","B01LZ5DFW2","31.44","66.67","54.82","14.55","54.84","0.00","7days"
"organic pistachio","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","100-1K","2478","B08Q77H983","B0B4B4T88X","14.40","51.43","46.18","12.17","39.88","0.00","7days"
