"keyword","keywordType","category","subcategory","traffic","categoryRank","searchVolumeGrowthWOW","searchVolumeGrowthVsTrailing4WeekAvg","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"aloo bukhara dry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Prunes","100-1K","825","20.01","30.32","B07NDSF4JL","B07N3Y2HZG","0.41","0.00","0.15","0.00","14.95","0.00","7days"
