"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"brazil+nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","1450","B08X4TQP1Z","B014URMS0S","5.90","0.31","0.26","0.00","11.24","0.00","7days"
"hazlett nut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","1480","B01N29UV22","B08P9SQ8RY","11.60","3.22","3.04","0.00","0.85","0.00","7days"
"go vegan","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","1495","B09JCL4W55","B093Z1ZND7","0.02","14.98","11.87","0.00","5.18","0.00","7days"
"roasted hazelnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","1802","B08G1RNDJB","B0BDGBYVRN","1.74","0.78","0.66","0.00","9.23","0.00","7days"
"hazzlenut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","1883","B01HNRWIXY","B08S7B6RJC","0.28","0.00","0.00","0.00","0.00","0.00","7days"
"hazelnut 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","1949","B07RK4W4Q2","B08SHYHFF2","0.68","0.00","0.00","0.00","0.00","0.00","7days"
"brazil+nuts+1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","1976","B07QGZX1S6","B07ZC2JW61","1.38","0.00","0.00","0.00","5.71","0.00","7days"
"brazil nuts 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","2516","B08R5ZYMSM","B09F66X58Y","5.63","3.16","2.75","0.00","16.67","0.00","7days"
"avocado spread","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","3046","B09G9ZZQMT","B0B4WGM142","5.29","0.00","0.00","0.00","0.00","0.00","7days"
"brazilian nut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","3162","B07587K8RS","B09F66X58Y","9.93","0.00","0.28","0.00","13.44","0.00","7days"
"brazil nuts online","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","3470","B07TLWVQ2Z","B0B3XTXR85","5.55","6.46","6.59","0.00","7.41","0.00","7days"
"hezalnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","4103","B01HNRWIXY","B08S7B6RJC","0.32","0.00","0.00","0.00","0.00","0.00","7days"
"1kg brazil nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","100-1K","4139","B08Y78C9LJ","B07ZC2JW61","1.96","0.00","0.00","0.00","6.07","0.00","7days"
"organic brazil nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","4590","B08Y78C9LJ","B082VBYKHD","1.29","0.00","0.00","0.00","5.34","0.00","7days"
"hazelnut dry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","4595","B01HNRWIXY","B08S7B6RJC","16.01","0.00","0.00","0.00","16.33","0.00","7days"
"brazilian+nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","4664","B014URMS0S","B09F66X58Y","6.54","14.12","11.88","0.00","16.10","0.00","7days"
"1kg+brazil+nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","4822","B08ZKT3RCD","B09F66X58Y","0.76","0.00","0.00","0.00","5.84","0.00","7days"
"dried berries sugar free","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","6176","B09JT72714","B07GR2G678","8.30","3.64","5.63","0.00","24.59","0.00","7days"
"brazil nuts organic","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","6590","B09WYKL13B","B082VBYKHD","1.42","0.00","0.00","0.00","7.79","0.00","7days"
"hazal nut 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","7418","B09B416H7Q","B09PJJDK6C","1.71","0.00","0.00","0.00","0.00","0.00","7days"
"hazel nut 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","7745","B0B6JBDWV1","B08ZLWM1J8","3.42","0.00","0.00","0.00","0.00","0.00","7days"
"brasil nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","7945","B07587K8RS","B014URMS0S","14.10","0.00","0.00","0.00","0.00","0.00","7days"
"chestnuts nuts raw","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","8086","B013U6HANA","B07KXGFGSS","3.65","6.94","5.68","0.00","14.74","0.00","7days"
"fine nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","8176","B099NSBZNN","B09VPKYX9J","6.67","4.92","11.49","0.00","18.42","0.00","7days"
"happilo hazzle nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","8378","B01HNRWIXY","B099RTVXC5","9.32","0.00","0.00","0.00","0.00","0.00","7days"
"roasted hazelnuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","8543","B09RSLZRY1","B08S7B6RJC","2.44","0.00","0.00","0.00","0.00","0.00","7days"
"hejal nut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","8787","B01HNRWIXY","B08S7B6RJC","0.39","0.00","0.00","0.00","0.00","0.00","7days"
"pica nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","10303","B094FPTRHP","B09PJCK9DV","3.95","0.00","0.00","0.00","0.00","0.00","7days"
"hazelnut nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","10538","B01HNRWIXY","B07MLDJKTP","2.84","0.00","0.00","0.00","0.00","0.00","7days"
"brazilian nuts 250g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","10853","B07QSH31HG","B0BBCKVLGQ","0.41","2.50","3.85","0.00","0.00","0.00","7days"
"hazzle nut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","11136","B08S7B6RJC","B08S7B6RJC","0.43","0.00","0.00","0.00","0.00","0.00","7days"
"brazil nuts 100g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","11487","B09WYKL13B","B07QCT8KK7","0.84","0.00","0.00","0.00","0.00","0.00","7days"
"brazil nits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","13295","B07QSH31HG","B09NSXSVRZ","13.89","0.00","0.00","0.00","0.00","0.00","7days"
"brazillian nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","13933","B07587K8RS","B0BBCKVLGQ","6.17","0.00","0.00","0.00","0.00","0.00","7days"
"brazil nut 150g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","15112","B07587K8RS","B08ZKT2TLY","17.39","0.00","0.00","0.00","12.50","0.00","7days"
"brazel nut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","15667","B09WYKL13B","B09X1RM4FM","3.62","0.00","0.00","0.00","0.00","0.00","7days"
"blackcurrant dried","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","16390","B08WCGRH8P","B09P6FQ9T6","3.96","0.00","0.00","0.00","0.00","0.00","7days"
"hazelnut 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Hazelnuts","1-100","17576","B08KH92D47","B0B6JBDWV1","7.79","0.00","0.00","0.00","0.00","0.00","7days"
