"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"kalmi dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","260","B08JR91YR7","B0758JN85Y","16.63","21.99","20.15","17.05","17.79","8.64","7days"
"khajoor 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","270","B07Q6RP8X1","B0758J61YD","20.96","24.63","17.82","40.54","35.00","20.28","7days"
"arabian dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","273","B09FKJ499N","B084885G2J","9.18","21.05","20.52","44.75","25.16","26.42","7days"
"omani dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","288","B077FXXBM6","B084885G2J","14.60","38.77","38.40","15.61","28.65","0.00","7days"
"kharik powder","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","298","B09XDKBHMH","B0BC1TDPM1","5.35","0.40","0.31","0.00","34.06","0.00","7days"
"khajur dry fruits 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","303","B093SSC2Q3","B077FXXBM6","28.62","21.52","19.93","72.33","37.40","0.00","7days"
"chuhara dry fruits 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","321","B075X38QVC","B0758JN85Y","18.64","24.60","17.84","0.00","34.39","0.00","7days"
"dry dates powder","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","337","B09XDKBHMH","B0956NRMWB","1.36","4.35","5.14","0.00","17.40","0.00","7days"
"dates dry fruits 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","339","B08VJFJ6T4","B0758J61YD","19.97","21.72","20.03","32.64","35.04","0.00","7days"
"khejur","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","345","B077FXXBM6","B084885G2J","25.58","38.23","30.52","19.44","31.69","25.31","7days"
"fard dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","351","B008MEITOK","B084885G2J","7.60","20.82","17.61","0.00","23.59","0.00","7days"
"black dates 1kg offer buy 1 get 1","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","376","B072MSCP5N","B0758J61YD","16.12","10.46","12.07","0.00","29.72","31.10","7days"
"medjool dates 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","394","B07R5PY9QD","B08J7X11WW","10.77","3.10","3.25","0.00","16.05","0.00","7days"
"al barakah dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","395","B0B7G91KB6","B08JCVDLY9","9.11","2.46","2.46","0.00","24.97","0.00","7days"
"kharik","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","410","B07P4DPS2Y","B08TBZGVZJ","17.44","5.12","4.37","4.46","32.86","0.00","7days"
"manna dates","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","417","B07NRT36X5","B07NRT36X5","14.28","23.60","22.25","63.77","28.67","0.00","7days"
"lagom dates","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","423","B099WFJZR1","B07Q4JBHPX","4.73","0.98","0.89","0.00","11.53","0.00","7days"
"dried dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","433","B075X38QVC","B0758JN85Y","11.97","34.39","29.99","119.83","20.98","0.00","7days"
"dates powder for babies","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","439","B06XT5X8D8","B0956NRMWB","1.89","1.56","1.70","0.00","9.84","0.00","7days"
"medjoul dates 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","453","B095199R3W","B01FQVXX88","1.31","0.09","0.27","0.00","17.56","0.00","7days"
"date crown fard 500gm","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","459","B008MEITOK","B084885G2J","21.12","32.14","26.54","170.34","35.73","0.00","7days"
"chuhara","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","471","B075X38QVC","B08TBZGVZJ","19.90","0.00","0.00","0.00","35.04","29.84","7days"
"medjoul dates 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","475","B079PYZHQQ","B01FQVXX88","1.95","1.64","4.42","0.00","21.82","0.00","7days"
"organic dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","476","B08VJFJ6T4","B07Q7QC27R","6.11","11.43","9.89","17.51","24.04","0.00","7days"
"date crown","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","477","B008MEITOK","B01FQVXX88","24.00","15.97","12.89","0.00","39.67","0.00","7days"
"chhuhara 1kg best quality","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","480","B075X38QVC","B099WFJZR1","18.37","15.36","12.32","52.11","28.41","0.00","7days"
"crown dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","498","B008MEITOK","B08J7X11WW","18.28","16.98","13.95","0.00","34.07","0.00","7days"
"kimia dates 500gm","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","510","B08DWD9BGQ","B07Q6RP8X1","22.14","22.09","17.35","0.00","30.91","0.00","7days"
"medjoul dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","524","B079PYZHQQ","B01FQVXX88","4.18","7.14","3.00","0.00","0.00","0.00","7days"
"safawi dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","538","B07Q4JBHPX","B09995PQPV","1.17","3.70","3.73","0.00","20.49","0.00","7days"
"kharik dry fruits 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","1K-5K","550","B075X38QVC","B08TBZGVZJ","15.54","18.70","15.75","0.00","34.08","0.00","7days"
"dates 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","579","B0847HG7NN","B085NTZMVR","6.00","16.40","14.62","0.00","27.74","8.40","7days"
"khajur dates in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","586","B0758J61YD","B0758JN85Y","31.52","77.14","75.79","8.91","42.39","0.00","7days"
"medjool+dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","596","B079PYZHQQ","B01FQVXX88","7.17","5.63","4.78","0.00","17.33","0.00","7days"
"chhuhara","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","598","B075X38QVC","B08TBZGVZJ","16.95","1.47","1.58","0.00","31.91","11.09","7days"
"seedless dates 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","609","B0BDLPVFV9","B07NRT36X5","14.87","24.22","19.22","0.00","26.93","3.08","7days"
"black dates 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","614","B07NRT36X5","B077FXXBM6","15.82","25.03","23.80","22.60","27.20","0.00","7days"
"dry dates 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","623","B09MKCC2VB","B0758JN85Y","20.97","38.49","31.89","36.64","32.54","0.00","7days"
"mejdool dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","626","B079PYZHQQ","B01FQVXX88","4.44","0.00","0.00","0.00","0.00","0.00","7days"
"khajur 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","627","B08PC8VH9V","B0758J61YD","16.88","20.52","15.01","0.00","29.59","0.00","7days"
"date powder","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","635","B0956NRMWB","B0956NRMWB","3.17","4.05","3.51","0.00","11.84","0.00","7days"
"dates lion","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","645","B08LT81NP7","B0B7DPDKLN","21.89","26.54","22.59","0.00","33.23","0.00","7days"
"kajura dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","651","B0758J61YD","B0758JN85Y","27.05","36.42","28.53","19.70","25.92","0.00","7days"
"dubai dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","678","B09968DF61","B09K1WQMN8","6.61","9.48","9.86","0.00","12.63","0.00","7days"
"dates kimia","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","682","B072MSCP5N","B084885G2J","24.01","24.59","23.54","177.34","36.38","0.00","7days"
"chuara","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","695","B09MKC8K6R","B08TBZGVZJ","13.63","0.14","0.20","0.00","30.38","0.00","7days"
"premium dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","724","B077FXXBM6","B0758JN85Y","12.83","13.91","11.06","40.56","21.65","0.00","7days"
"dates 1kg pack offer big size","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","727","B072MSCP5N","B084885G2J","5.49","25.42","19.61","18.89","21.92","0.00","7days"
"kalmi dates 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","737","B07PZ4LH5Q","B09K1WQMN8","20.04","6.77","8.12","0.00","23.22","0.00","7days"
"chohara 1kg offers","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","742","B0926K4YL3","B084885G2J","25.62","25.19","18.74","0.00","35.45","0.00","7days"
"kajur","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","753","B077FXXBM6","B084885G2J","18.84","0.00","0.00","0.00","0.00","0.00","7days"
"kalmi dates 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","755","B09968DF61","B0758JN85Y","23.45","21.28","18.92","51.59","17.21","0.00","7days"
"lion dates in fresh buy 1 get 1 free","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","762","B01K7XH6BU","B085NTZMVR","20.46","52.47","51.88","0.00","10.64","0.00","7days"
"kimia gold dates 500gm","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","765","B08RRXY7BC","B099WFJZR1","14.38","13.36","11.76","0.00","26.30","0.00","7days"
"ajwa khajoor","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","769","B099FDHLXT","B0BH35WPYG","18.26","17.58","15.97","0.00","20.01","0.00","7days"
"molsis dates","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","770","B0B9XJZ69Z","B08P7P43CY","18.44","1.51","2.25","0.00","20.30","0.00","7days"
"fresh dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","775","B07R332N2T","B085NTZMVR","15.95","20.87","17.52","0.00","17.42","0.00","7days"
"manna black dates","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","787","B07NRT36X5","B07NRT36X5","19.10","28.45","25.88","12.66","31.33","0.00","7days"
"barari dates 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","794","B0B8XM69QT","B08J7X11WW","1.31","8.92","9.80","0.00","21.84","0.00","7days"
"premium emirates dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","803","B0BHH77GVM","B0B7G91KB6","8.17","0.87","0.75","0.00","22.04","0.00","7days"
"mabroom dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","830","B08LNWW2JP","B08JCZ96TL","2.17","6.52","4.06","0.00","21.07","0.00","7days"
"dry khajoor","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","833","B075X38QVC","B0758JN85Y","22.78","38.70","28.84","213.39","37.79","0.00","7days"
"dates 250 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","843","B0758J61YD","B077FXXBM6","30.93","47.62","36.43","38.46","38.49","31.23","7days"
"soft dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","853","B07NRT36X5","B0758J61YD","6.65","37.89","31.06","0.00","22.22","0.00","7days"
"mabroom dates original 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","864","B09SYV3HHF","B06Y43FBCF","1.21","3.97","4.79","0.00","21.44","0.00","7days"
"kimia","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","892","B08L13NBMR","B08ZYFJFMR","10.25","4.74","3.75","3.09","31.03","0.00","7days"
"dats","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","893","B07NRT36X5","B07Q4JBHPX","18.79","32.70","25.80","0.00","36.03","0.00","7days"
"al barakah premium emirates dates 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","897","B08Y6R9FQW","B0B7G91KB6","3.36","0.51","0.38","0.00","17.70","0.00","7days"
"kajoor","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","920","B077FXXBM6","B084885G2J","27.28","21.10","19.82","0.00","36.48","0.00","7days"
"flyberry dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","930","B099WFJZR1","B08J7X11WW","1.87","0.00","0.00","0.00","12.71","0.00","7days"
"zahidi dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","941","B08P7NJN87","B084885G2J","21.25","35.53","30.94","0.00","27.08","0.00","7days"
"mejdoul","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","959","B095199R3W","B09X5JD95G","4.70","0.00","0.23","0.00","25.45","0.00","7days"
"dates dry","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","961","B075X38QVC","B0758J61YD","15.95","27.93","23.34","0.00","28.97","0.00","7days"
"deseeded dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","976","B07BSY33QB","B084885G2J","8.66","23.21","19.93","34.95","30.46","1.80","7days"
"medjool dates 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","989","B09SHZR67T","B08J7X11WW","12.18","0.16","1.39","0.00","19.43","0.00","7days"
"kimia gold dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1005","B0918SPNYB","B08LNTJM9Z","22.85","19.76","15.71","0.00","33.48","0.00","7days"
"dates chocolate","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1010","B077P7YQCV","B07Q4JBHPX","3.45","22.10","17.06","0.00","13.67","0.00","7days"
"dates 500gm buy 1 get 1","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1012","B01B1IDRKO","B0758J61YD","20.79","27.01","22.31","22.95","34.43","0.00","7days"
"dayes","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1023","B077FXXBM6","B085NTZMVR","24.74","30.09","27.29","0.00","40.52","3.40","7days"
"dates medjool","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1042","B079PYZHQQ","B01FQVXX88","2.95","6.78","5.80","6.11","16.77","0.00","7days"
"dates buy 1 get 1 free","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1048","B077FXXBM6","B085NTZMVR","8.65","26.65","19.85","0.00","25.73","0.00","7days"
"pitted dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1054","B09H4D5VFG","B0758JN85Y","16.71","28.35","25.05","29.88","33.14","18.50","7days"
"carnival dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1062","B0BN1F4BW9","B09K1WQMN8","5.35","3.66","4.18","0.00","19.06","0.00","7days"
"karjuram dates 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1063","B075X38QVC","B084885G2J","23.68","19.52","16.56","42.15","17.42","0.00","7days"
"rostaa dates","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1065","B00NMH0SQ4","B084885G2J","21.59","19.33","16.90","19.69","32.24","0.00","7days"
"dating","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1092","B0762WK8FZ","0091929253","0.00","0.05","0.00","0.00","0.00","0.00","7days"
"ajfan dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1103","B09X1CK2FS","B084885G2J","16.69","15.27","14.38","0.00","16.22","0.00","7days"
"barari dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1106","B07NCGM3M6","B0191AT0UA","0.23","6.31","14.03","0.00","13.56","0.00","7days"
"khajoor 500g offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1108","B0B8Z776C4","B0758J61YD","29.37","22.89","21.26","10.17","35.74","7.26","7days"
"ajwa","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1109","B099FDHLXT","B0BH35WPYG","20.76","11.51","7.57","0.00","21.55","0.00","7days"
"tulsi royal khajoor plus silver coated","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1126","B07MJ34XGV","B099WFJZR1","20.83","15.73","12.03","0.00","17.36","0.00","7days"
"dates 1 kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1135","B087ZYHTBB","B084885G2J","6.16","22.48","18.46","0.00","28.33","0.00","7days"
"dates in fresh pantry","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1144","B0758J61YD","B0758J61YD","33.05","72.47","72.40","1.04","36.67","0.00","7days"
"dates chocolate with almond of dubai","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1147","B083GQFHZ2","B084885G2J","1.70","33.81","25.50","0.00","20.03","0.00","7days"
"dry fruits dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1156","B0758J61YD","B077FXXBM6","19.59","32.19","28.32","78.37","29.22","0.00","7days"
"kimia dates 1kg","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1171","B072MSCP5N","B08TBZGVZJ","19.68","23.48","20.06","0.00","23.08","0.00","7days"
"safawi dates original 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1173","B09995PQPV","B07Q7QC27R","6.99","0.33","2.29","0.00","22.15","0.00","7days"
"kharak","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1188","B0758J61YD","B09FQ3N92T","27.91","9.77","7.89","3.81","38.89","0.00","7days"
"dry date","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1196","B075X38QVC","B0758J61YD","21.91","26.74","23.87","3.41","29.30","0.00","7days"
"dates ajwa","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1198","B0767Z51PZ","B0BH35WPYG","1.45","1.17","0.81","0.00","21.02","0.00","7days"
"dets khajur 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1203","B07NRT36X5","B084885G2J","17.89","12.80","9.49","0.00","26.04","0.00","7days"
"dates sugar","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1210","B09KMQPTT8","B09XXC48MY","10.88","1.36","2.09","0.00","27.57","0.00","7days"
"dry khajur","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1220","B075X38QVC","B0758JN85Y","31.81","35.74","31.23","0.00","32.16","0.00","7days"
"lion arabian dates buy 1 get 1 free","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1222","B01B1IDRKO","B09J2S8PJZ","22.59","13.08","13.88","0.00","39.22","0.00","7days"
"dates crown","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1235","B008MEITOK","B0BM4R4567","16.10","8.19","7.44","0.00","36.60","0.00","7days"
"khajur dry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1240","B09FKJ499N","B0758J61YD","15.77","13.19","8.20","150.56","33.33","0.00","7days"
"dates without seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1241","B0762WK8FZ","B099WFJZR1","11.49","20.39","18.32","23.49","28.64","0.00","7days"
"tunisian dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1267","B097T1BNWT","B0758JN85Y","0.56","16.47","13.04","0.00","19.89","0.00","7days"
"khajur dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1272","B077FXXBM6","B0758JN85Y","12.22","25.58","22.98","9.39","24.58","0.00","7days"
"chuwara","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1279","B075X38QVC","B08DRJY8M3","13.58","0.00","0.00","0.00","39.75","18.18","7days"
"black dates 1kg pack","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1292","B096ZFNK2D","B0B19VSD4P","18.56","3.89","4.85","5.02","22.69","6.40","7days"
"seedless dates 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1296","B08NW6JZPR","B077FXXBM6","25.51","22.54","21.18","32.18","31.03","0.00","7days"
"solimo dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1297","B085NTZMVR","B085NTZMVR","16.99","16.00","16.28","17.99","36.50","0.00","7days"
"lion dates 1kg pack","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1309","B08LT81NP7","B0B6VHRF2X","13.54","0.74","2.36","0.00","19.13","0.00","7days"
"lion desert king dates 500g","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1311","B0B7DPDKLN","B0B21C6FNT","18.24","10.72","10.23","0.00","28.60","0.00","7days"
"khajoor 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1312","B08PC8VH9V","B084885G2J","16.38","24.25","17.97","10.46","29.95","13.62","7days"
"arabian dates original","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1321","B077FXXBM6","B0758JN85Y","14.51","24.30","20.63","35.00","27.19","14.41","7days"
"best dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1330","B077FXXBM6","B01FQVXX88","12.71","6.86","8.29","0.00","21.66","0.00","7days"
"black dry dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1332","B075X38QVC","B0758J61YD","21.47","14.81","15.95","0.00","28.83","0.00","7days"
"lion dates 500gm","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1350","B07BSY33QB","B0B7DPDKLN","25.02","30.46","26.10","0.00","25.12","0.00","7days"
