"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"queen kalmi dates","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1400","B08JR91YR7","B0758JN85Y","40.39","30.55","30.28","12.88","33.23","0.00","7days"
"happilo queen kalmi dates","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","2157","B0758JN85Y","B0758JN85Y","61.30","61.14","50.71","6.75","40.39","0.00","7days"
"hapilo dates","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Dates","1-100","6143","B077FXXBM6","B077FXXBM6","72.93","0.00","0.00","19.03","0.00","0.00","7days"
"hapillio dates","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Dates","1-100","6147","B084885G2J","B0758J61YD","40.36","32.26","28.89","6.60","34.04","0.00","7days"
"hapillo dates","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Dates","1-100","6959","B077FXXBM6","B084885G2J","74.94","0.00","0.00","0.00","0.00","0.00","7days"
"happilo queen kalmi dates 1kg","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Dates","1-100","7072","B0758JN85Y","B0758JN85Y","41.18","76.00","0.00","8.98","0.00","0.00","7days"
"happily dates","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Dates","1-100","7952","B084885G2J","B0758J61YD","39.03","67.31","64.29","0.00","33.33","0.00","7days"
"happilo queen kalmi dates 350gm","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Dates","1-100","12825","B08PKW3XV4","B08JR91YR7","27.17","70.00","55.26","0.00","36.36","0.00","7days"
