"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"namo organics","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Apricots","100-1K","4164","B08RPBRQG1","B08RS21H4S","0.10","0.00","0.00","0.00","5.29","0.00","7days"
"berries and nuts dried apricots","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","13614","B07C356GKK","B09882HXC5","1.49","0.00","0.00","0.00","0.00","0.00","7days"
