"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"dry fruits grapes 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9153","B07GR82XJR","B07GR82XJR","12.89","27.08","26.67","0.00","47.22","0.00","7days"
"raisin 1 kg packet offers","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9177","B08VGDWJRM","B07GR82XJR","21.32","34.29","28.57","0.00","50.00","0.00","7days"
"yellow raisins 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9202","B07GR82XJR","B07GR82XJR","12.42","53.19","47.46","0.00","49.15","0.00","7days"
"kismis 250","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9219","B01LZGVQV4","B08487YGZQ","18.80","29.03","25.71","39.55","19.05","0.00","7days"
"dry kismis 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9235","B0963ZCP3F","B08487YGZQ","13.55","30.95","27.59","0.00","46.05","0.00","7days"
"long kismis 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9237","B08VGDWJRM","B07GR82XJR","17.58","53.33","42.86","0.00","56.00","0.00","7days"
"black grapes 250 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9258","B08NJKQC4C","B09F9MDSJP","21.01","28.00","24.14","0.00","62.86","0.00","7days"
"raisins tata","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9263","B0B8CXKWVB","B0B8CXKWVB","14.63","37.29","0.00","0.00","0.00","0.00","7days"
"kishmish green","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9337","B075Q5NCS6","B08487YGZQ","23.58","53.85","51.16","9.81","47.62","0.00","7days"
"kissmiss1kg offers low price green","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9357","B07GR82XJR","B07GR82XJR","11.64","0.00","0.00","0.00","0.00","0.00","7days"
"sonaka black raisins king size","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9368","B07XY5T3XQ","B01LZH17BR","18.80","15.00","12.50","0.00","45.00","0.00","7days"
"grapes dry fruits 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9394","B08JR78WB7","B09GNSFRVC","18.97","16.13","0.00","0.00","0.00","0.00","7days"
"kismis dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9396","B07GR82XJR","B08487YGZQ","16.77","26.92","29.41","13.09","49.06","0.00","7days"
"afghani seedless black raisins","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9423","B0B3T9B45G","B08JR78WB7","38.91","33.33","26.32","0.00","62.50","0.00","7days"
"munnkka 250 gram packet's","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9432","B07KPFCDTC","B08F498VV4","8.96","0.00","0.00","0.00","0.00","0.00","7days"
"vedaka premium black raisins","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9443","B07GQVNVV8","B07GQVNVV8","15.38","33.33","0.00","0.00","0.00","0.00","7days"
"kishmish 1 kg packet offers","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9519","B08VGDWJRM","B07GR82XJR","18.30","12.96","17.14","0.00","53.26","0.00","7days"
"greem risins","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9527","B08PDDM6L6","B08487YGZQ","27.59","0.00","0.00","0.00","0.00","0.00","7days"
"natureland raisins","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9547","B07B9V9XKD","B07B9V9XKD","9.67","0.00","0.00","0.00","0.00","0.00","7days"
"raisins big size","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9555","B0BHNTHMSY","B01LPYAB9O","15.56","0.00","0.00","0.00","0.00","0.00","7days"
"happilo mixed nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9578","B01LZH58GI","B01LY6B085","79.93","100.00","0.00","22.52","0.00","0.00","7days"
"munakka 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9668","B07W83YZD8","B0999LV33G","20.25","36.49","33.67","0.00","41.13","0.00","7days"
"organic black raisins seedless","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9673","B01MQOOAZD","B0758J6W7D","14.36","27.87","26.09","2.88","60.38","0.00","7days"
"kesarco raisins","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9684","B09GNSFRVC","B08JR78WB7","27.46","42.67","43.37","0.00","53.23","0.00","7days"
"kismis vedaka","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9695","B07GR82XJR","B07GR3S1RR","12.07","52.50","52.27","0.00","25.53","0.00","7days"
"munakka dry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9738","B07WC9KBF9","B08RYRM655","12.27","22.05","18.24","0.00","45.16","0.00","7days"
"vedaka dry fruits and nuts in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9749","B07GQW1HHN","B01LPY9PHI","25.80","9.62","15.28","0.00","12.77","0.00","7days"
"qurbani dry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9759","B08NYQH9HL","B09WRMXP9Z","26.87","21.74","23.44","0.00","33.82","0.00","7days"
"black seed raisins","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9776","B08HV6RK3J","B093PQKSFT","9.60","13.64","11.54","0.00","45.45","0.00","7days"
"kismish 1 kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9782","B08C8HDQST","B07GR82XJR","17.76","0.00","0.00","0.00","0.00","0.00","7days"
"happilo raisins 200gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9784","B01LZGVQV4","B01LZGVQV4","37.39","58.14","0.00","4.00","0.00","0.00","7days"
"california raisins","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9803","B01LZH17BR","B0758JGNHN","24.24","45.16","36.67","13.18","45.65","0.00","7days"
"happily raisins","BRANDED","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9828","B06WVBRCJ4","B07GR3S1RR","30.87","73.33","0.00","0.00","0.00","0.00","7days"
"kismis small size","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Raisins","1-100","9892","B075Q5QZSC","B07GR3S1RR","20.77","40.00","37.04","0.00","34.29","0.00","7days"
