"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"muskmelon seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Muskmelon Seeds","1K-5K","290","B075X2HNCC","B0B2S3BYDP","1.46","0.76","0.65","0.00","5.64","0.00","7days"
"kharbuja seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Muskmelon Seeds","100-1K","1059","B07Y5JL4LD","B01M6ZAIXL","4.94","0.19","0.28","0.00","6.41","0.00","7days"
"kharbooja seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Muskmelon Seeds","100-1K","1747","B075X2HNCC","B0B2S3BYDP","0.33","0.00","0.00","0.00","5.35","0.00","7days"
"muskmelon seed","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Muskmelon Seeds","1-100","5473","B09SLDB3NG","B074Z8YLT8","0.57","0.83","0.75","0.00","7.25","0.00","7days"
"kharbooja seeds for eating","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Muskmelon Seeds","1-100","8618","B075X2HNCC","B01MEHGSRK","1.76","0.00","0.00","0.00","0.00","0.00","7days"
"muskmelon seeds 100gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Muskmelon Seeds","1-100","9794","B074Z8YLT8","B09T3LN71Y","2.80","0.00","0.00","0.00","0.00","0.00","7days"
"muskmelon+seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Muskmelon Seeds","1-100","10461","B075X2HNCC","B0B2S3BYDP","0.00","0.00","0.00","0.00","0.00","0.00","7days"
