"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"dried mango","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Mangos","1K-5K","369","B09SLN3L77","B07FDV7Z5Z","3.78","0.00","0.00","0.00","24.19","0.00","7days"
"dried mango slice","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Mangos","100-1K","1378","B00LPHGOE8","B07FF7L984","0.06","0.00","0.00","0.00","0.00","0.00","7days"
"dry mango pieces","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Mangos","100-1K","1597","B0BDLH45TT","B0BDLH45TT","0.56","0.00","0.00","0.00","0.00","0.00","7days"
"mamidi tandra","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Mangos","1-100","5137","B08GM7JHN3","B085YCC8PR","0.86","0.00","0.00","0.00","28.40","0.00","7days"
"mango dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Mangos","1-100","7888","B09177RXFV","B07FF7L984","9.39","0.00","0.00","0.00","27.96","0.00","7days"
"mango dry slices","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Mangos","1-100","11513","B085YCC8PR","B07FF7L984","3.25","0.00","0.00","0.00","19.35","0.00","7days"
"mango papad","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Mangos","1-100","12242","B085YCC8PR","B085YCC8PR","2.58","0.00","0.00","0.00","0.00","0.00","7days"
