"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"macadamia nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Macadamia","1K-5K","150","B078FTGMYD","B09WRMXP9Z","2.53","1.33","1.48","0.00","10.01","0.00","7days"
"macadamia","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Macadamia","100-1K","1424","B08ZKV4S24","B06WWNW77X","2.85","3.05","2.74","0.00","3.59","0.00","7days"
"macadamia nuts 250 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Macadamia","100-1K","3382","B07XVNVDTF","B0B49YFV43","2.38","2.50","2.66","0.00","13.29","0.00","7days"
"macedonia nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Macadamia","1-100","5207","B079QD14ZW","B09F66X58Y","3.59","10.78","10.91","0.00","12.64","0.00","7days"
"macadamia nuts 500 gms","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Macadamia","1-100","6177","B072J9KZPJ","B08P9SQ8RY","1.27","1.72","1.56","0.00","8.55","0.00","7days"
