"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"talbina dry fruit powder","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Others","1-100","3837","B09MVZG14W","B09KNRXBS1","0.11","0.00","0.00","0.00","1.65","0.00","7days"
"freeze dried","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Others","1-100","4305","B07NYF9Y2F","B07NYF9Y2F","2.98","7.61","6.65","0.00","8.94","0.00","7days"
"fabbox snacks","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Others","1-100","8614","B09LQZS34G","B0BGPG7JY3","0.00","3.00","7.95","0.00","13.33","0.00","7days"
"banana powder for babies","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Others","1-100","8964","B075V99Z3Z","B081N3L7X9","0.00","4.88","1.39","0.00","2.86","0.00","7days"
"tong garden broad beans","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Others","1-100","10448","B0869DLBGL","B0869DLBGL","1.10","0.00","0.00","0.00","35.29","0.00","7days"
"ambrosiya products","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Others","1-100","11404","B0BQJWSKN2","B081N3L7X9","0.53","0.00","0.00","0.00","0.00","0.00","7days"
"omega 3 deluxe mix","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Others","1-100","15234","B01LY6B085","B088ZVPRF1","14.58","68.75","57.45","0.00","6.06","0.00","7days"
