"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"black currant","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Blackberries","100-1K","651","B07DDC7S91","B01LZH17BR","20.41","19.70","17.81","99.20","41.61","0.00","7days"
"black currants dry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Blackberries","100-1K","943","B07DDC7S91","B07GR346FX","20.17","6.07","7.44","0.00","41.64","0.00","7days"
"black+currant","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Blackberries","100-1K","3240","B07NX1V6YC","B08J1PG283","1.44","0.00","0.00","0.00","0.00","0.00","7days"
"blackcurrant","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Blackberries","1-100","6688","B07DDC7S91","B01LZH17BR","4.19","37.55","36.21","0.00","30.00","0.00","7days"
"blackberry packet 100 gram","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Blackberries","1-100","12128","B08WCTD2TZ","B07Q4JBND3","5.88","0.00","0.00","0.00","0.00","0.00","7days"
