"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"dry berries mix without sugar","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","757","B01LXIWNMH","B0B4DPJ9C3","13.53","12.76","13.25","0.00","40.05","0.00","7days"
"dry blueberries","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","789","B01MCVLVC7","B01LYTOXJ1","17.62","15.64","13.09","10.73","51.37","0.00","7days"
"blueberries 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","807","B0BN6H5ZZ7","B0BC6FQDWB","6.00","2.12","1.95","3.30","30.95","51.77","7days"
"blackberry dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","870","B0B2LMH2TD","B09SQDQ4RB","5.73","2.43","2.72","0.00","36.24","0.00","7days"
"canberry","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","889","B07512GYB9","B07GR2G678","17.63","15.06","13.91","0.00","34.36","0.00","7days"
"dried pineapple","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","919","B08NJJZC6J","B09WDZP4WY","14.56","31.30","25.89","19.01","40.00","36.61","7days"
"black berries","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","932","B097ZTYMJD","B01LZH17BR","11.05","14.57","13.78","0.00","24.73","20.63","7days"
"frozen blueberries","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","956","B01LYTOXJ1","B0758JQHBL","15.05","10.62","8.89","0.00","30.20","0.00","7days"
"cranberry dried","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","967","B07GR2G678","B07GR24VMV","26.33","37.05","33.22","8.88","21.59","0.00","7days"
"canberrys","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","987","B08RC79MN2","B07GR2G678","14.62","15.89","16.19","0.00","38.05","0.00","7days"
"dried fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1011","B07Q37RLT1","B0B6SJY2J9","22.41","10.97","10.53","0.00","46.79","0.00","7days"
"us cranberry","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1090","B07G4F87SP","B07G4F87SP","8.73","1.77","2.90","0.00","40.23","0.00","7days"
"blueberry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1108","B01MCVLVC7","B07GR82XK8","15.80","8.31","6.68","0.00","24.33","34.07","7days"
"unsweetened cranberries","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1113","B08RS69XTJ","B07GR2G678","3.72","2.18","2.24","0.00","19.95","0.00","7days"
"happilo berries","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1146","B01LXIWNMH","B01LXIWNMH","67.31","63.11","53.85","6.62","28.03","0.00","7days"
"dried blueberry without sugar","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1156","B08ZDDHWFT","B08ZDDHWFT","8.99","0.34","0.27","0.00","31.88","0.00","7days"
"can berry dry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1168","B07X7X8QH6","B09SWWRG6V","11.74","2.97","7.69","0.00","42.89","4.50","7days"
"healthy","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1171","B01LXIWNMH","B06WWP5JRD","25.39","6.79","9.29","0.00","3.30","0.00","7days"
"mix berries without sugar","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1202","B08WLZFLXD","B0B4DPJ9C3","11.48","9.31","10.90","0.00","29.46","49.57","7days"
"blackberry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1209","B0B2LMH2TD","B07GQS1669","5.32","9.11","9.26","0.00","28.34","0.00","7days"
"vedaka dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1255","B07GR24VMV","B07GQW1HHN","5.89","10.40","14.60","0.00","30.25","0.00","7days"
"blueberry cranberry","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1265","B074CLXH91","B07GR2G678","13.55","10.34","8.57","1.85","44.60","31.97","7days"
"mixed berries without sugar","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1308","B08WLZFLXD","B09S6P2G77","11.89","6.05","8.18","3.44","34.93","0.00","7days"
"dry berries mix","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1382","B01LXIWNMH","B07X7X8QH6","12.22","11.59","12.86","0.00","34.52","0.00","7days"
"dried cranberries and blueberries","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1421","B0B3S3RL93","B09SWWRG6V","13.00","10.89","9.92","0.00","32.21","0.00","7days"
"berries dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1423","B01LXIWNMH","B07X7X8QH6","15.55","3.42","4.96","11.22","26.73","0.00","7days"
"mixed berries dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1458","B08WLZFLXD","B09S6P2G77","13.57","6.37","8.75","0.00","37.60","0.00","7days"
"dry cranberry","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1498","B08RC79MN2","B07GR2G678","15.61","4.02","4.04","0.00","43.69","0.00","7days"
"dried berries mix","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1509","B08WLZFLXD","B07X7X8QH6","20.22","16.92","18.94","0.00","32.31","0.00","7days"
"blackberries","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1623","B09P4191ZN","B07GR24VMV","4.19","11.36","10.98","0.00","32.95","0.00","7days"
"dry cherry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1669","B08NJKZ811","B07CVZ7H94","13.00","10.73","8.09","0.00","41.33","0.00","7days"
"happilo mixed berries","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1674","B01LXIWNMH","B01LXIWNMH","72.80","72.36","57.23","15.58","54.55","0.00","7days"
"cranberries 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1711","B07W98LS1Q","B07GR8351K","5.04","1.22","1.61","0.00","29.14","0.00","7days"
"dried blackberries","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1721","B08Y5LPV22","B07GR24VMV","6.78","0.49","0.36","0.00","45.29","14.96","7days"
"mix berry dry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1807","B01LXIWNMH","B09LD3ZB96","9.31","10.29","17.02","0.00","37.09","0.00","7days"
"dry fruits for cake making","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1819","B08QJ5XTKC","B07Q37RLT1","7.55","8.25","5.69","0.00","48.40","0.00","7days"
"happilo berries mix","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1848","B01LXIWNMH","B01LXIWNMH","60.62","40.56","37.42","6.43","29.71","16.92","7days"
"rasberries","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1859","B07TN592GY","B07G4F87SP","9.01","3.31","3.97","0.00","32.29","0.00","7days"
"happilo blueberry","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1884","B01LYTOXJ1","B0758J9P5T","67.86","71.11","69.19","23.16","64.29","10.46","7days"
"fresh blueberries","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1889","B01MCVLVC7","B0758JQHBL","15.47","18.14","15.19","0.00","37.18","0.00","7days"
"dried blueberries without sugar","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1901","B09PJD7MVG","B08ZDDHWFT","7.89","0.00","0.00","0.00","30.00","0.00","7days"
"berries in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1961","B07B1333MK","B01LXIWNMH","34.94","32.14","30.00","8.20","43.59","0.00","7days"
"frozen berries for smoothies","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1982","B01LXIWNMH","B09Q95F8SH","20.16","15.70","14.20","0.00","27.73","0.00","7days"
"dry pineapple","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1985","B08NJJZC6J","B0BNNX6H57","14.33","5.83","5.12","0.00","52.87","0.00","7days"
"cranberry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1997","B08RC79MN2","B07GR2G678","16.89","4.32","6.44","0.00","34.58","0.00","7days"
"cranberries dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","2022","B01LZ59BPM","B07GR2G678","28.24","25.81","23.61","0.00","23.08","0.00","7days"
"dried cranberry without sugar","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","2024","B08RS69XTJ","B07GQS1669","6.34","1.02","0.94","0.00","26.81","0.00","7days"
"cranberries dried","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","2029","B07512GYB9","B07GR2G678","10.99","1.24","2.54","0.00","33.33","0.00","7days"
"happilo cranberries","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","2093","B0B2S4NDLW","B01LZ59BPM","50.35","66.90","61.73","11.23","40.18","0.00","7days"
"blackberries dried","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","2101","B08Y5LPV22","B07GR2G678","4.27","4.44","3.64","0.00","32.79","0.00","7days"
"cranberry 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","2112","B07GR8351K","B09F3FKD9T","6.17","0.00","0.83","0.00","22.77","0.00","7days"
"masala cranberry","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","2159","B08CHM358H","B08CHL2KHG","6.49","0.00","0.00","0.00","31.12","0.00","7days"
"dried berry mix","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","2220","B08WLZFLXD","B07GR8351K","14.83","2.60","2.30","0.00","27.95","0.00","7days"
"fresh berries","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","2254","B01LYTOXJ1","B08M5SSBHQ","13.85","18.82","14.09","0.00","16.18","0.00","7days"
"berries without sugar","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","2273","B07X7X8QH6","B07X7X8QH6","9.18","13.99","14.12","0.00","19.76","0.00","7days"
"strawberries fruits fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","2280","B079ZHJLL9","B0BN45S18D","7.03","11.56","12.50","0.00","11.83","0.00","7days"
"rostaa dry fruits","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","2356","B00OOHS0AC","B09WRMXP9Z","10.18","15.03","15.84","0.00","41.46","0.00","7days"
"cranberry dry fruit 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","2369","B07VC9R1CT","B07GR8351K","4.65","0.65","1.06","0.00","20.28","0.00","7days"
"raspberries","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","2387","B0005ZWJ0E","B07GR8351K","3.16","1.59","2.53","0.00","28.19","0.00","7days"
