"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"rostaa dry fruits","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","1157","B00OOHSTI0","B07WBY2FDQ","12.31","15.36","12.13","0.00","40.96","0.00","7days"
"berries and seeds mix","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","2356","B09P9Y4XRD","B09WHVN3TW","4.16","4.33","5.45","0.00","28.82","0.00","7days"
"rostaa cranberry","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","100-1K","2683","B018IB47HY","B07Q4JBND3","5.54","3.91","4.38","0.00","35.81","0.00","7days"
"berries and nuts trail mix","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","1-100","7128","B09P9Y4XRD","B09PJCK9DV","4.17","36.62","29.67","0.00","44.21","0.00","7days"
"sorich organics berry mix","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","1-100","10440","B07ND8WC8M","B07ND8XXP8","6.32","0.00","0.00","0.00","0.00","0.00","7days"
"nature yard cranberry","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","1-100","11197","B096QWVY91","B08RC79MN2","2.59","8.00","9.09","0.00","16.13","0.00","7days"
"cranberry sft","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","1-100","16122","B082DGC49X","B086ZVSGVT","2.88","0.00","0.00","0.00","0.00","0.00","7days"
"mixed berries and nuts","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Cranberries","1-100","17309","B09PJCK9DV","B0B4DM3G6H","5.53","33.33","18.37","0.00","20.31","0.00","7days"
