"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"dry fruits gift box","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","350","B07XQ8QLML","B0BBDP8GR2","5.24","0.92","5.42","0.00","3.97","0.00","7days"
"kaju 250 grams fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","357","B07GQZSS48","B01LZ5DPXD","15.83","34.23","32.05","13.82","24.20","0.00","7days"
"cashew nuts 500 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","372","B08487XKYR","B08487XKYR","8.26","33.10","27.24","18.30","33.58","47.33","7days"
"kaju dry fruits 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","378","B07X9NLL8T","B0992N4SCC","13.23","18.67","11.42","15.61","49.15","15.03","7days"
"dry nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","388","B0BBDP8GR2","B07C3XVXRH","20.66","18.09","20.31","0.00","30.96","33.33","7days"
"salted cashews roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","409","B09314YCY4","B0B5LSKTD1","11.25","20.06","19.39","10.12","34.86","5.80","7days"
"cashews 250 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","412","B01LZ5DPXD","B01LZ5DPXD","21.78","43.19","38.04","19.03","52.13","1.75","7days"
"athi dry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","414","B09HR6GDLV","B0758D65V3","18.08","4.54","3.10","5.43","53.95","34.78","7days"
"roasted cashew","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","428","B0B5LSKTD1","B0B5LSKTD1","15.33","12.39","10.44","18.86","30.01","0.00","7days"
"kaju 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","1K-5K","437","B0992N4SCC","B0992N4SCC","12.68","22.05","17.48","7.27","46.73","16.07","7days"
"mamra","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","453","B073SV86PJ","B08ZL3V2QN","3.68","12.87","11.31","0.00","24.69","0.00","7days"
"kaju tukda","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","455","B08JVC127C","B07GQWS1BS","7.30","29.21","25.21","0.00","41.96","0.00","7days"
"pecans","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","473","B01IFBP0P0","B082MTXH5K","3.98","1.37","1.45","0.00","28.01","0.00","7days"
"dry fruit gift box","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","477","B08KQ6TWB8","B0BBDP8GR2","1.85","5.54","8.15","0.00","3.07","0.00","7days"
"pecan nuts 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","480","B07XT6BDXQ","B01IFBQWZ2","5.42","1.95","1.80","0.00","17.83","0.00","7days"
"cashew 1 kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","481","B08R2V4SMH","B0992N4SCC","8.46","24.50","19.82","18.92","43.63","20.71","7days"
"masala kaju","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","502","B099264CTM","B09R933FM8","6.27","17.87","20.00","20.95","33.46","0.00","7days"
"cashew 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","503","B07GQW1HHN","B08487XKYR","8.60","16.59","13.84","16.38","40.82","5.61","7days"
"afghani anjeer","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","516","B0758D65V3","B0758D65V3","3.52","9.21","7.27","90.39","3.15","0.00","7days"
"1kg of almonds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","530","B0992KMQYL","B0992KMQYL","10.61","26.77","27.83","0.00","40.30","0.00","7days"
"pine nuts without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","551","B09WYHFJJY","B0846N2CSF","3.62","0.38","0.25","0.00","20.17","0.00","7days"
"happilo cashew 500 gram","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","564","B08487XKYR","B08487XKYR","65.19","51.07","48.55","4.61","53.31","0.00","7days"
"roasted kaju","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","578","B0B5LSKTD1","B0992N4SCC","11.89","27.78","24.09","37.03","35.01","16.17","7days"
"kaju 500gm offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","597","B08487XKYR","B08487XKYR","10.60","35.71","29.30","13.73","44.51","0.00","7days"
"cashewnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","615","B08487XKYR","B01LZ5DPXD","14.13","42.11","37.19","11.86","35.20","0.00","7days"
"cashew broken","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","618","B07GR3S1RL","B07GQWS1BS","10.39","18.82","20.32","0.00","41.85","0.00","7days"
"kajoo","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","622","B07H4XVFCK","B0992N4SCC","19.18","23.75","21.42","10.58","45.86","15.03","7days"
"salted kaju","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","627","B09314YCY4","B0992N4SCC","14.28","32.01","30.42","35.87","42.72","96.48","7days"
"pine nuts 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","645","B08GG7QV5T","B082ZGYFP9","5.24","14.87","13.68","0.00","22.68","0.00","7days"
"anjeer 1 kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","652","B0B63C615W","B0BG38LNLT","6.12","8.11","6.01","0.00","3.27","0.00","7days"
"fruits and vegetables in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","653","B0758D65V3","B09HTWBZ66","9.54","13.13","8.76","0.00","12.66","0.00","7days"
"masala cashew","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","658","B099264CTM","B0BGJHDHPJ","12.77","11.36","9.56","0.00","38.50","0.00","7days"
"peanuts roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","663","B071DJ8W7J","B071DJ8W7J","3.53","0.00","0.00","0.00","12.65","0.00","7days"
"flavure roasted cashew","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","687","B09TL66ZG4","B0B5LSKTD1","18.02","8.08","8.19","0.00","41.98","0.00","7days"
"cashew+1+kg+packet+offers","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","689","B07X9NLL8T","B08487XKYR","11.41","20.00","18.21","0.00","43.73","0.00","7days"
"salted cashews","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","708","B0B5LSKTD1","B0B5LSKTD1","25.15","27.92","26.94","8.08","40.91","0.00","7days"
"nuts almonds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","714","B06X6GSBMR","B084884GKX","14.90","42.41","36.50","88.76","36.96","0.00","7days"
"chilgoza dry fruits 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","718","B08KWP2W8F","B082ZGYFP9","0.91","16.91","11.01","0.00","16.82","0.00","7days"
"cashew 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","743","B08487XKYR","B08487XKYR","11.43","28.95","25.43","17.67","41.37","0.00","7days"
"dry fruits anjeer","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","748","B08H2FHXQN","B0758D65V3","5.97","11.01","8.37","10.65","4.31","0.00","7days"
"cashews 500g in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","756","B09GNSDZVW","B08487XKYR","20.18","30.65","29.43","24.89","24.76","0.00","7days"
"happilo kaju","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","760","B01LZ5DPXD","B08487XKYR","71.38","58.76","55.89","8.02","58.72","0.00","7days"
"pine nut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","768","B08P9SQ8RY","B01H8Y2VV6","4.01","12.94","10.50","0.00","19.33","0.00","7days"
"zantyes cashews","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","779","B01LZBTGON","B0B5LVHCH9","9.49","29.43","24.95","0.00","34.08","23.33","7days"
"godambi dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","783","B09NMFWXD6","B07GR3S1RR","9.77","0.14","0.12","0.00","39.90","46.09","7days"
"padam nuts 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","784","B084884GKX","B084884GKX","10.75","51.44","46.04","12.89","38.27","0.00","7days"
"roasted peanuts salted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","790","B07VLHW1PW","B06XXCGFJ8","2.36","0.00","0.00","0.00","12.31","0.00","7days"
"cashewnuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","833","B08487XKYR","B01LZ5DPXD","16.26","43.74","37.69","10.16","41.57","0.00","7days"
"mix nuts and dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","850","B09QGTVT5B","B01LY6B085","10.44","37.43","30.42","22.99","28.04","0.00","7days"
"casew","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","857","B01LZ5DPXD","B08487XKYR","11.66","0.00","0.00","0.00","0.00","0.00","7days"
"1kg cashew","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","861","B0992N4SCC","B08487XKYR","8.83","17.76","15.67","15.72","44.73","0.00","7days"
"goa","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","862","B098PJR428","B0B9YHP61M","3.14","0.00","0.00","0.00","31.30","0.00","7days"
"kaju 100gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","871","B07V7SBZ6B","B07V3JH43F","13.20","28.27","25.66","0.00","46.61","0.00","7days"
"kaju 200gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","875","B01LZ5DPXD","B01LZ5DPXD","12.66","39.04","35.02","34.60","42.72","0.00","7days"
"cashew 100 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","891","B07GR3S1RL","B01LZ5DPXD","8.37","20.94","18.18","73.03","34.88","0.00","7days"
"1kg+cashew+nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","901","B089T7TW2B","B0992N4SCC","16.19","20.00","18.81","0.00","53.24","0.00","7days"
"boyo himalayan roasted cashew","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","908","B09B2FXBKJ","B073B6WBPC","14.59","0.17","0.17","0.00","40.71","0.00","7days"
"nuts gift pack","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","921","B09WRMXP9Z","B09HTWBZ66","11.84","2.98","4.07","0.00","3.01","0.00","7days"
"ground nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","925","B00M57WJQ4","B07KXGFGSS","6.01","0.13","0.11","0.00","14.29","0.00","7days"
"dry fruits. offers","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","927","B097R3YT48","B09WRMXP9Z","14.70","23.86","25.77","0.00","40.41","0.00","7days"
"100rs product","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","929","B00YXYXFUQ","B078GF8QVP","8.03","0.00","0.00","0.00","0.00","0.00","7days"
"macadamia nuts 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","942","B0BG82CMPC","B06WWNW77X","4.07","4.57","4.41","0.00","21.69","0.00","7days"
"1kg cashew nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","948","B08R2V4SMH","B08487XKYR","16.58","16.66","15.14","47.50","61.01","0.00","7days"
"dry fruits cashew","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","954","B08487XKYR","B08487XKYR","14.09","28.38","25.35","11.26","32.15","0.00","7days"
"kaju 1kg offers","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","976","B082M65GSR","B08487XKYR","15.86","18.21","14.13","3.34","48.30","6.71","7days"
"kaju 100g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","989","B07GQZSS49","B07GQWS1BS","18.50","13.86","12.86","0.00","41.67","0.00","7days"
"kazu","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1005","B07VGRH583","B08487XKYR","17.20","30.73","28.63","35.29","42.03","0.00","7days"
"cashews 200g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1037","B01LZ5DPXD","B01LZ5DPXD","13.00","30.60","29.37","10.74","33.77","0.00","7days"
"2+kg+kaju","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1046","B0BHLWWNB8","B0992N4SCC","11.24","16.55","15.02","0.00","42.92","0.00","7days"
"anjura dry fruits 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1047","B0B34JTB6J","B0BQBJGBXV","3.69","4.11","2.90","0.00","28.19","0.00","7days"
"dry fish","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1054","B0756L2K2F","B099264CTM","36.31","0.00","0.00","0.00","51.72","0.00","7days"
"salted kaju roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1064","B09314YCY4","B01LX75MZS","13.14","24.24","24.37","14.08","44.56","0.00","7days"
"cashew w180","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1071","B08Y6LZ57X","B09TQYVMHY","3.89","15.67","14.62","0.00","36.15","0.00","7days"
"roasted cashew nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1072","B09314YCY4","B0B5LVHCH9","18.72","22.19","18.52","0.00","39.55","0.00","7days"
"healthy snacks for adults","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1091","B01LY6B085","B09CD8FWQ3","19.94","0.00","0.00","0.00","5.97","0.00","7days"
"peanut roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1099","B01BDDXOG4","B071SJJ168","4.93","0.00","0.00","0.00","18.71","0.00","7days"
"cashew salted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1100","B09314YCY4","B0B5LSKTD1","9.34","17.35","16.12","13.02","18.42","0.00","7days"
"dried anjeer","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1102","B08V6VXB7T","B0758D65V3","2.87","7.14","6.24","2.11","6.07","0.00","7days"
"masala kaju roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1111","B099264CTM","B07BP3S9JT","9.73","29.92","26.04","0.00","36.53","0.00","7days"
"salted dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1119","B01LZ5DFW2","B09WRMXP9Z","27.34","29.72","35.63","0.00","28.93","0.00","7days"
"cashew salted roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1120","B09314YCY4","B073B6T6RD","9.33","16.06","14.24","30.48","25.39","0.00","7days"
"pecans nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1121","B01IFBP0P0","B0B6GQ1M34","8.06","6.47","6.44","0.00","18.44","0.00","7days"
"unsalted peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1123","B07W4KCDB7","B09778XT2N","7.22","0.00","0.00","0.00","23.91","0.00","7days"
"cashew roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1127","B09314YCY4","B09314YCY4","9.47","15.25","13.23","0.00","25.54","6.69","7days"
"roasted salted cashews","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1135","B089WV95HS","B01LX75MZS","7.07","26.64","25.04","0.00","33.44","0.00","7days"
"happilo cashews","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1155","B01LZ5DPXD","B08487XKYR","64.77","26.23","25.80","12.05","48.81","0.00","7days"
"kaju 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1162","B08487XKYR","B08487XKYR","11.73","41.91","38.52","23.56","38.66","0.00","7days"
"cashews 500g offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1170","B06WLL7WKB","B08487XKYR","10.09","37.34","31.19","36.05","41.30","0.00","7days"
"broken kaju","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1177","B08DG4JMT9","B08487XKYR","11.11","21.34","18.43","15.13","43.50","0.00","7days"
"organic dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1188","B08HL6K4R9","B08JZDG9CN","4.55","6.63","8.04","1.56","29.75","0.00","7days"
"kaju broken","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1204","B08DG4JMT9","B07GQWS1BS","10.47","21.22","17.73","11.58","43.19","0.00","7days"
"dry fruits offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1212","B0B2D6P9NK","B01LY6B085","19.29","20.95","22.61","0.00","40.03","16.39","7days"
"cashew 100gms","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1218","B07GR3S1RL","B01LZ5DPXD","13.84","30.72","28.41","0.00","30.08","0.00","7days"
"roasted kaju 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1231","B09WMWZHKR","B0B4P3YBBC","19.04","25.25","18.82","0.00","50.29","0.00","7days"
"mix fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1239","B0BHP3VMQH","B099KNZ4QM","12.11","18.27","17.15","48.83","22.33","0.00","7days"
"broken cashews","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Cashews","100-1K","1274","B07GR3S1RL","B07GQWS1BS","19.31","25.28","25.71","0.00","46.65","4.46","7days"
