"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"tunisian dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","832","B097T1BNWT","B09K1WQMN8","0.32","2.72","2.67","0.00","15.42","0.00","7days"
"chohara 1kg offers","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","848","B075X38QVC","B08TBZGVZJ","9.43","5.28","7.64","0.00","33.64","0.00","7days"
"tulsi royal khajoor plus silver coated","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","866","B07MJ34XGV","B084885G2J","1.35","12.35","10.26","0.00","7.86","0.00","7days"
"dating","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","873","1412086108","B099WFJZR1","0.00","8.87","8.50","0.00","0.00","0.00","7days"
"kajura dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","877","B0758J61YD","B084885G2J","13.09","36.24","25.50","10.05","11.18","0.00","7days"
"barari dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","879","B07NCGM3M6","B084885G2J","0.00","12.94","13.72","0.00","11.71","0.00","7days"
"dates 1kg pack offer big size","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","880","B08VJFJ6T4","B096ZFNK2D","0.17","12.82","10.66","0.00","17.07","0.00","7days"
"dates dry","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","892","B075X38QVC","B08TBZGVZJ","12.38","11.44","14.23","0.00","23.78","0.00","7days"
"ahlan dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","898","B097PHXZ1G","B0191AT0UA","0.08","1.22","0.82","0.00","5.15","0.00","7days"
"dates medjool","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","904","B07R5PY9QD","B08J7ZMM1L","1.26","1.88","1.52","0.00","9.97","0.00","7days"
"soft dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","905","B08VJFJ6T4","B084885G2J","1.82","18.04","17.04","0.00","14.65","0.00","7days"
