"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"almond 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1125","B06X6GSBMR","B084884GKX","17.12","53.59","48.31","25.03","57.14","0.00","7days"
"à¤¬à¤¾à¤¦à¤¾à¤®","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1178","B06X6GSBMR","B0992KMQYL","15.38","41.08","38.16","14.72","2.60","0.00","7days"
"amand badam 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1186","B08HSVNGMT","B0992KMQYL","19.70","37.31","30.54","16.55","55.75","0.00","7days"
"dry food combo pack","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1196","B08P1FLDB8","B07GQNM6N2","14.17","3.01","2.35","0.00","44.04","0.00","7days"
"dry fruits combo pack 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1258","B08CC2HGRG","B0B9N5TJM5","18.27","11.43","12.70","0.00","36.78","0.00","7days"
"ziofit almonds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1267","B07GJWRNNV","B09M6RRYDM","16.43","24.66","23.28","0.00","55.16","0.00","7days"
"almond 1 kg packet offers","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1289","B01LY6B08A","B0992KMQYL","19.12","52.33","42.73","31.85","60.06","6.31","7days"
"almond nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1290","B07GQNLYBN","B084884GKX","17.58","29.88","28.94","32.70","50.05","0.00","7days"
"sliced almonds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1303","B014USKG24","B014USKG24","7.57","27.14","24.32","0.00","46.39","0.00","7days"
"badam 1kg offers low price 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1327","B06X6GSBMR","B0992KMQYL","18.75","21.18","19.89","23.20","56.46","3.32","7days"
"fresh vegetables and fruits in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1339","B096QRHBY9","B00RTBV0R0","28.18","2.10","1.39","0.00","9.21","0.00","7days"
"almonds 250gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1340","B015T5AKCS","B07GQNLYBN","15.71","26.03","23.92","0.00","59.86","20.26","7days"
"badam giri 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1347","B0992KMQYL","B0992KMQYL","18.52","24.33","23.87","25.94","48.04","0.00","7days"
"badam 500gm offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1359","B084884GKX","B084884GKX","14.77","39.93","33.16","25.94","51.50","14.11","7days"
"badam 1 kg packet offers","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1377","B0B3954NJ4","B0992KMQYL","15.72","39.32","33.52","0.00","49.87","6.90","7days"
"good life almonds 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1454","B09RVF82NG","B084884GKX","21.66","36.36","30.25","39.59","59.41","0.00","7days"
"naturoz almonds 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1469","B075QHQV2J","B0BNNDSV2H","22.56","52.33","36.73","0.00","55.11","0.00","7days"
"1 kg almonds pack","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1472","B0992KMQYL","B0BNNDSV2H","15.03","54.25","42.01","0.00","51.56","6.15","7days"
"badam 1_kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1475","B01HBRBWHY","B07GQNM6N2","23.82","35.13","32.43","47.02","60.25","2.77","7days"
"kashmiri mamra badam","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1476","B097GW98M1","B09NFMJLYQ","6.58","7.89","6.55","0.00","26.03","0.00","7days"
"almond dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1489","B01LY6B08A","B084884GKX","17.82","29.65","25.59","91.10","42.66","0.00","7days"
"dry fruit powder for kids","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1496","B07D8R1VBB","B081N3L7X9","0.05","1.98","3.94","0.00","16.96","0.00","7days"
"badam mamra","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1499","B073SV86PJ","B09NFMJLYQ","8.67","5.53","4.47","0.00","42.59","0.00","7days"
"kagzi badam","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1505","B098T56LD2","B084884GKX","9.55","20.53","18.58","33.03","30.42","0.00","7days"
"almonds happilo","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1511","B01LY6B08A","B01LY6B08A","66.76","49.43","49.35","7.70","55.10","0.00","7days"
"chilgoza dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1519","B07KBZR4SD","B0B5XTKYQ5","12.48","18.40","14.47","0.00","19.44","0.00","7days"
"badam giri","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1534","B01LY6B08A","B084884GKX","22.15","59.55","51.20","31.29","57.66","0.00","7days"
"almonda","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1539","B07GQNLYBN","B084884GKX","19.07","25.46","25.08","29.76","44.80","0.00","7days"
"bitter almonds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1555","B07VZ14PX6","B08DM2ZPZZ","12.18","6.71","5.71","0.00","50.56","0.00","7days"
"california almonds 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1560","B0992KMQYL","B0992KMQYL","20.73","43.54","38.30","32.56","55.09","0.00","7days"
"dry fruits 1 kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1562","B0992KMQYL","B07GQNM6N2","16.01","4.57","12.38","0.00","46.43","0.00","7days"
"prov almonds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1578","B07XP59M48","B081V2HZFC","19.21","27.03","24.13","0.00","54.27","12.39","7days"
"1 kg badam","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1579","B0B3954NJ4","B0992KMQYL","17.83","41.53","38.49","35.21","57.27","0.00","7days"
"almond 500gm offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1582","B06X6GSBMR","B084884GKX","15.42","35.41","30.37","47.46","53.44","0.00","7days"
"badam 250 gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1589","B01LPY9XY8","B01LPY9XY8","13.71","20.09","19.92","20.31","58.42","0.00","7days"
"almonds in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1628","B084884GKX","B01LY6B08A","18.06","45.28","40.16","4.88","34.87","0.00","7days"
"hummus","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1632","B0BBBC7795","B0BBBC7795","0.00","0.28","2.61","0.00","10.00","0.00","7days"
"zoff almonds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1653","B09SKW7PF2","B0992KMQYL","18.74","19.39","19.49","0.00","62.54","0.00","7days"
"roasted badam","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Almonds","100-1K","1657","B01LYTLO7H","B09WRMDZ3G","15.39","20.72","19.28","0.00","35.70","2.39","7days"
