"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"pallilu 1kg loose","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1131","B07MNFRFR3","B07KXGFGSS","0.05","0.00","0.00","0.00","0.00","0.00","7days"
"peanut roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1162","B07VLHW1PW","B07KXGFGSS","1.61","0.00","0.00","0.00","5.69","0.00","7days"
"peanut 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1192","B00M57WJQ4","B07KXGFGSS","2.67","0.00","0.00","0.00","0.00","0.00","7days"
"roasted peanut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1233","B07W4KCDB7","B07KXGFGSS","2.32","0.61","0.46","0.00","2.40","0.00","7days"
"peanuts salted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1422","B01HCYY3VS","B08SPXKGSB","6.24","0.00","0.12","0.00","4.41","0.00","7days"
"peanuts roasted unsalted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1475","B08MBZS489","B07KXGFGSS","1.07","0.00","0.00","0.00","5.38","0.00","7days"
"roasted groundnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1511","B09MDBTMT8","B06XXCGFJ8","1.93","0.00","0.00","0.00","0.00","0.00","7days"
"raw peanuts 500 gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1561","B07KXGFGSS","B07KXGFGSS","3.05","0.00","0.00","0.00","0.00","0.00","7days"
"peanut salted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1773","B01HCYY3VS","B0BCH9FS7B","6.19","0.00","0.00","0.00","6.60","0.00","7days"
"organic peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1876","B00M57WJQ4","B00M57WJQ4","1.56","0.00","0.00","0.00","0.00","0.00","7days"
"raw peanuts 1kg in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1965","B07KXGFGSS","B07KXGFGSS","6.84","0.00","0.00","0.00","2.11","0.00","7days"
"raw peanuts 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2079","B00M57WJQ4","B07KXGFGSS","7.37","0.00","0.00","0.00","3.77","0.00","7days"
"ground nuts in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2103","B00M57WJQ4","B07KXGFGSS","6.24","0.00","0.00","0.00","0.00","0.00","7days"
"coconut dry whole","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2162","B07BG7D7WR","B099FLM4SQ","5.68","12.77","9.89","0.00","10.00","0.00","7days"
"khari singh peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2281","B088BW2T78","B08TTN8VMW","0.00","0.43","0.28","0.00","0.77","0.00","7days"
"roasted salted peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2442","B08TT5NPWS","B0B51QLCWW","1.28","0.48","0.37","0.00","3.61","0.00","7days"
"khopra dry coconut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2811","B08D1FX3XP","B07563GCWS","2.03","26.55","21.60","0.00","12.17","0.00","7days"
"singdana 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2896","B00MCLQL4O","B07KXGFGSS","0.12","0.33","0.00","0.00","0.00","0.00","7days"
"roasted unsalted peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2975","B09FY91T12","B08TTN8VMW","0.28","0.00","0.00","0.00","0.00","0.00","7days"
"unsalted roasted peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","3005","B071SJJ168","B09778XT2N","0.20","0.00","0.00","0.00","0.00","0.00","7days"
"raw peanut 1_kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","3047","B08R1Z8FH3","B07KXGFGSS","0.37","0.00","0.00","0.00","0.00","0.00","7days"
"raw peanuts 250 gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","3127","B09NYGXM4M","B00M57WJQ4","3.07","0.00","0.00","0.00","0.00","0.00","7days"
