"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"macadamia+nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pecans","100-1K","1864","B08ZT1ZPG6","B07F1YHKVF","2.27","0.00","0.00","0.00","12.34","0.00","7days"
"macadamias nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pecans","1-100","3906","B0B8HGC3F1","B0BB7FPB3W","2.47","6.53","6.28","0.00","16.67","0.00","7days"
"macademia nut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pecans","1-100","3967","B072J9KZPJ","B08ZT1ZPG6","2.93","0.00","0.00","0.00","0.00","0.00","7days"
"macadamia+nut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pecans","1-100","7223","B08ZT1ZPG6","B06WWNW77X","2.92","1.38","1.21","0.00","13.75","0.00","7days"
"macademian nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pecans","1-100","12180","B078FTGMYD","B014UTFY3O","2.89","0.00","0.00","0.00","0.00","0.00","7days"
