"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"lotus stem","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dried Fruits","100-1K","1608","B01EAKXSLI","B08TH76W9V","3.40","0.00","0.00","0.00","0.00","0.00","7days"
"dehydrated vegetables","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dried Fruits","100-1K","2955","B08FLDMQGR","B01M04G25G","47.86","34.57","25.18","0.00","35.90","0.00","7days"
