"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"muskmelon seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Muskmelon Seeds","1K-5K","290","B075X2HNCC","B0B2S3BYDP","2.31","1.46","1.63","0.00","3.23","0.00","7days"
"kharbuja seeds for eating","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Muskmelon Seeds","100-1K","1533","B075X2HNCC","B0B2S3BYDP","0.51","2.05","4.15","0.00","6.09","0.00","7days"
"kharbuja seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Muskmelon Seeds","100-1K","1537","B075X2HNCC","B0B2S3BYDP","3.24","0.65","0.66","0.00","2.66","0.00","7days"
"kharbooja seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Muskmelon Seeds","100-1K","2607","B075X2HNCC","B07GQNLN8S","0.58","0.00","0.00","0.00","7.11","0.00","7days"
"muskmelon seeds 100gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Muskmelon Seeds","1-100","4793","B075X2HKJ4","B07VMM258S","0.78","0.97","0.00","0.00","0.00","0.00","7days"
"muskmelon seed","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Muskmelon Seeds","1-100","10504","B075X2HNCC","B0B2S3BYDP","1.64","3.17","2.82","0.00","14.71","0.00","7days"
"happilo watermelon seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Muskmelon Seeds","1-100","12208","B07Q6FV4JV","B01LZH58GI","47.40","77.50","61.76","0.00","6.25","0.00","7days"
"muskmelon+seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Muskmelon Seeds","1-100","12471","B09CMDV1NY","B0B2S3BYDP","0.00","0.00","0.00","0.00","0.00","0.00","7days"
