"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"happilo walnut 1 kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","6826","B01LWJQ6KJ","B0758D65W6","46.13","100.00","87.88","10.50","45.71","0.00","7days"
"raw pista 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","6853","B0BBJ3PF65","B08487WD3J","17.02","50.00","41.07","0.00","48.08","0.00","7days"
"pista 1kg offers low price kashmiri","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","6873","B08TMC7GHX","B08487WD3J","26.04","58.00","51.61","14.44","48.89","0.00","7days"
"unsalted pista 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","6894","B09TJLHVGW","B01LZ5DFW2","16.07","44.07","0.00","8.94","0.00","0.00","7days"
"pista 500gm without shell salted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","6902","B08HX9KV26","B0992MLYPH","22.22","48.57","35.29","0.00","49.09","0.00","7days"
"roasted salted pista","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","6971","B01LZ5DFW2","B08487WD3J","21.85","29.63","29.31","6.34","64.71","0.00","7days"
"happilo dry fruits pistachio","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","6985","B01LZ5DFW2","B01LZ5DFW2","78.48","83.05","80.60","25.87","61.33","0.00","7days"
"lightly salted pistachios","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","6987","B07PSJVGYV","B08487WD3J","26.64","75.68","54.72","0.00","57.78","0.00","7days"
"anjeer/ fig","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","6990","B0BBD3CSCJ","B0758D65V3","2.41","4.93","3.98","0.00","2.09","0.00","7days"
"pista 500","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","6994","B08487WD3J","B08487WD3J","18.83","55.56","49.18","3.04","52.94","0.00","7days"
"pista kernels 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","7065","B09Y6D3RB4","B07QXDHHMP","12.14","47.92","43.21","0.00","33.33","0.00","7days"
"mascarpone","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","7092","B0BF172838","B07KXGFGSS","6.61","1.68","3.09","0.00","21.43","0.00","7days"
"anjura dry fruits 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","7127","B0B9BXCTH8","B09NFLF8WG","7.69","3.26","2.03","0.00","44.67","0.00","7days"
"pista without shells","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","7139","B099PPBTPL","B08487WD3J","27.37","58.14","57.78","0.00","91.67","0.00","7days"
"salty pista","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","7198","B092SJBNLJ","B08487WD3J","28.09","55.22","50.60","7.51","49.49","19.91","7days"
"pista 250 grams offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","7216","B01LZ5DFW2","B01LZ5DFW2","21.62","60.32","48.35","0.00","57.45","19.69","7days"
"pesta badam","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","7218","B01LZ5DFW2","B06XK9RJFQ","21.07","0.00","0.00","0.00","0.00","0.00","7days"
"pista 100 grams without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","7225","B08487WD3J","B0992MLYPH","15.07","54.44","47.54","0.00","40.00","0.00","7days"
"pistachios salted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","7257","B01LZ5DFW2","B09GNTYNFL","27.93","35.82","37.50","153.86","59.80","0.00","7days"
"vedaka pista","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","7265","B01LZ5DFW2","B01LZ5DFW2","21.26","35.29","32.73","16.56","45.78","0.00","7days"
"happilo salted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","7274","B01LZ5DFW2","B07587K8S5","79.26","100.00","93.10","0.00","51.72","0.00","7days"
"happilo premium international healthy nutmix","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","7281","B08JRB4YMV","B01LY6B085","77.58","98.57","94.87","8.47","63.51","0.00","7days"
"pista 250g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","7287","B08BY74WKZ","B01LZ5DFW2","17.04","50.93","46.09","18.62","49.18","0.00","7days"
"happilo kismis 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","7313","B08487YGZQ","B08487YGZQ","70.96","57.14","53.33","1.70","61.25","0.00","7days"
"dry-fruits pista","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","7316","B08487WD3J","B08487WD3J","30.83","46.34","45.80","0.00","54.72","0.00","7days"
"pista dry fruits 1kg jumbo size","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Pistachios","1-100","7317","B093Z1ZND7","B0928VD4JM","7.14","80.00","17.24","0.00","0.00","0.00","7days"
