"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"rose petal","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","100-1K","1206","B08RBQJ84Y","B09PBQPKSN","0.05","0.00","0.00","0.00","0.00","0.00","7days"
"dried apricots dry fruit 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","100-1K","1235","B078LJJCHF","B07NCNQMNM","4.74","6.54","6.09","0.00","23.58","0.00","7days"
"jardalu","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","100-1K","1251","B08HV35BKJ","B07NCNQMNM","16.30","0.00","0.00","0.00","0.00","0.00","7days"
"dry apricot dry fruits 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","100-1K","1413","B078LJJCHF","B09JVS7CV6","6.36","4.96","3.92","0.00","30.54","0.00","7days"
"khumani dry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","100-1K","1459","B0BCG9FHCR","B07NCNQMNM","3.12","2.73","2.40","2.01","8.38","0.00","7days"
"dried rose petals edible organic","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","100-1K","1726","B08X2YBGHS","B08X2YBGHS","0.00","2.52","2.40","0.00","1.70","0.00","7days"
"khubani","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","100-1K","1808","B078LJJCHF","B07PZWP8Z1","0.89","0.00","0.00","0.00","0.00","0.00","7days"
"turkish delight","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","100-1K","1896","B07W5HJ6ZZ","B08S7B6RJC","4.31","0.00","0.23","0.00","73.91","0.00","7days"
"apricot 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","100-1K","1992","B082ZQXMBV","B07PZWP8Z1","0.77","0.00","0.00","0.00","0.00","0.00","7days"
"dried rose petals","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","100-1K","2765","B08RBQJ84Y","B07PZ7PJ3R","0.63","0.00","0.00","0.00","0.00","0.00","7days"
"dried apricots dry fruit 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","100-1K","2862","B07NCNQMNM","B0758JJ2ST","2.35","12.39","8.92","0.00","19.54","0.00","7days"
"apricot fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","100-1K","3056","B07NCNQMNM","B094YP7QHR","5.33","3.70","3.23","0.00","13.21","0.00","7days"
"apricot+dry+fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","100-1K","3257","B078LJJCHF","B07PZWP8Z1","1.50","0.00","0.00","0.00","0.00","0.00","7days"
"dried apricot 250g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","100-1K","3652","B082DGDZM9","B01M04G25G","2.74","5.36","4.29","0.00","14.29","0.00","7days"
"apricot in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","100-1K","3660","B0758JN85Y","B01M04G25G","36.14","37.50","35.94","0.00","18.18","0.00","7days"
"namo organics","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Apricots","100-1K","3669","B08RPBRQG1","B098K643F8","0.10","0.00","0.00","0.00","4.92","0.00","7days"
"dry fruits apricots","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","100-1K","3984","B082DGDZM9","B01M04G25G","13.95","4.00","2.61","0.00","29.73","0.00","7days"
"apricot+1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","4344","B082ZQXMBV","B084383TFC","0.16","0.54","0.00","0.00","0.00","0.00","7days"
"kashmiri apricot dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","4751","B09BD3VND1","B09JVS7CV6","10.05","2.50","1.25","0.00","23.17","0.00","7days"
"apricots happilo","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","4832","B09HS2BF64","B099T95JDD","16.99","12.90","9.30","0.00","19.59","0.00","7days"
"organic fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","4838","B0B64GVMCC","B07D28NCZ5","0.98","2.72","1.71","0.00","11.20","0.00","7days"
"apricot 1 kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","5176","B0BCGS355P","B01M04G25G","1.08","12.68","8.74","1.77","5.15","0.00","7days"
"appricot","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","5194","B09SLTKWWK","B01M04G25G","8.25","0.00","0.00","0.00","0.00","0.00","7days"
"apricot dried","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","5220","B082DGDZM9","B07NCNQMNM","9.20","6.34","3.78","0.00","3.19","0.00","7days"
"dried rose petals edible","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","5285","B08X2YBGHS","B07PZ7PJ3R","0.00","1.75","1.54","0.00","1.43","0.00","7days"
"khumani dry fruits 250g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","5404","B078LJ9X8X","B0758D65V3","6.15","18.67","16.87","15.70","27.93","0.00","7days"
"dry apricots 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","5424","B082DGW7DF","B08PNY1W2F","2.28","5.41","3.64","0.00","11.76","0.00","7days"
"blackberry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","5577","B0B2LMH2TD","B07GFSKCQC","4.38","0.00","0.00","0.00","26.44","0.00","7days"
"blackberry fruit dry","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","5778","B07MP3DZQW","B0B4B8B6JQ","5.35","2.99","1.87","0.00","22.73","0.00","7days"
"turkish apricots 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","5850","B082ZQXMBV","B01M04G25G","1.15","5.88","0.00","0.00","0.00","0.00","7days"
"apricots dry fruits 1kg offer big size","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","7378","B071NVTXWN","B08S7DZWVM","6.08","7.00","5.65","0.00","25.98","0.00","7days"
"turkish","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","7697","B0992M5BWC","B0992M5BWC","34.10","43.92","35.71","0.00","12.12","0.00","7days"
"apricot dry","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","7770","B0BCG9FHCR","B07NCNQMNM","9.30","1.72","3.03","0.00","13.58","0.00","7days"
"turkish apricots dry fruits 1kg offer","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","7835","B082DGW7DF","B094YP7QHR","6.01","12.07","12.16","0.00","19.51","0.00","7days"
"apricots 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","8367","B082DGW7DF","B07C356GKK","1.50","0.89","0.70","0.00","1.30","0.00","7days"
"dried apricots 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","8932","B082DGW7DF","B07PZWP8Z1","0.00","6.37","5.65","0.00","1.48","0.00","7days"
"dry apricot dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","8978","B08RF2QXCQ","B01M04G25G","2.35","5.00","3.57","0.00","11.76","0.00","7days"
"apricots dry fruits 200gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","8982","B08T187ZBF","B08T187ZBF","5.65","0.00","0.00","0.00","27.06","0.00","7days"
"dried apricots without sugar","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","9505","B01M04G25G","B07PZWP8Z1","7.45","3.33","0.00","0.00","0.00","0.00","7days"
"dry appricote","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","9976","B094YP7QHR","B01M04G25G","3.65","0.00","0.00","0.00","0.00","0.00","7days"
"nutraj apricot","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","10412","B01M04G25G","B08T187ZBF","4.97","6.45","4.26","0.00","1.67","0.00","7days"
"apricots dried","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","10759","B01M04G25G","B01M04G25G","14.95","15.79","0.00","0.82","0.00","0.00","7days"
"dry fruits apricot 200gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","11316","B08HV35BKJ","B08T187ZBF","3.38","10.00","6.25","0.00","5.13","0.00","7days"
"apricot 200g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","11417","B08RF2QXCQ","B08T187ZBF","1.12","3.57","3.13","0.00","20.83","0.00","7days"
"turkel apricot","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","11803","B077QVZ771","B08T187ZBF","0.00","3.85","0.00","0.00","0.00","0.00","7days"
"peach","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","11827","B09FT6T6L2","B09FT6T6L2","15.04","18.02","17.03","0.00","66.67","0.00","7days"
"apricoats","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","11834","B078LJJCHF","B01M04G25G","1.56","0.00","0.00","0.00","0.00","0.00","7days"
"raspberry dry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","12099","B0966XW7QM","B07X7X8QH6","18.22","10.91","8.08","0.00","43.81","0.00","7days"
"berries and nuts apricot 500gm","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","12448","B01M04G25G","B01M04G25G","4.28","8.00","10.34","0.00","2.78","0.00","7days"
"apricort seed","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","12474","B09FB2NQHR","B07NCNQMNM","8.58","0.00","0.00","0.00","0.00","0.00","7days"
"berries and nuts dried apricots","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","13413","B07C356GKK","B09882HXC5","1.49","0.00","0.00","0.00","0.00","0.00","7days"
"seedless apricot 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","13491","B077QVZ771","B09JVS7CV6","5.92","12.00","10.34","0.00","20.83","0.00","7days"
"1kg dried apricot","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","13657","B0BCGS355P","B07NCNQMNM","0.00","2.90","0.00","0.00","0.00","0.00","7days"
"apricot dried 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","14600","B082ZQXMBV","B07PZWP8Z1","0.00","3.13","2.38","0.00","0.00","0.00","7days"
"apricot dry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","14742","B0BCG9FHCR","B094YP7QHR","3.77","2.97","2.61","0.00","18.06","0.00","7days"
"raspberry dried without sugar","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","15551","B08RC7WCFD","B07Q4JBND3","3.62","13.79","10.81","0.00","3.23","0.00","7days"
"apricots dry fruits without sugar","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","15629","B07NCNQMNM","B07PZWP8Z1","0.00","6.67","0.00","0.00","0.00","0.00","7days"
"seedless apricots dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","15750","B082DGW7DF","B094YP7QHR","6.21","2.70","2.44","0.00","25.00","0.00","7days"
"apricots dry fruits 100gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","16146","B09SLTKWWK","B07NCNQMNM","4.17","5.13","0.00","0.00","0.00","0.00","7days"
"happilo dry apricot","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","16206","B082DGDZM9","B07NCNQMNM","8.33","20.00","7.69","0.00","8.33","0.00","7days"
"raspberry dry fruits to eat","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","16701","B01HBRC0H0","B07SYLJFZ6","7.41","0.00","0.00","0.00","28.57","0.00","7days"
"amazon brand - vedaka apricot","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","16763","B07FLPZF63","B07C356GKK","12.00","0.00","0.00","0.00","0.00","0.00","7days"
"apricot dry fruits 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","17026","B082DGW7DF","B01M04G25G","14.02","7.32","0.00","0.00","0.00","0.00","7days"
"dried avocado","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","18205","B01HBRC0H0","B09NFLF8WG","16.13","4.17","4.46","0.00","48.53","0.00","7days"
"apricot dry fruits 1 kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","18209","B01M04G25G","B01M04G25G","24.74","83.33","0.00","0.00","0.00","0.00","7days"
"turkish apricots","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Apricots","1-100","18274","B08K4NWWCR","B099T95JDD","1.12","10.39","8.91","0.00","1.72","0.00","7days"
