"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"peanuts 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","800","B00M57WJQ4","B07KXGFGSS","0.55","0.00","0.00","0.00","4.75","0.00","7days"
"peanuts 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","814","B00M57WJQ4","B07KXGFGSS","5.02","0.00","0.00","0.00","3.70","0.00","7days"
"raw peanut 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","874","B00L925K3K","B07KXGFGSS","0.03","0.00","0.00","0.00","0.00","0.00","7days"
"peanuts in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","889","B07MNFRFR3","B07KXGFGSS","1.98","0.00","0.00","0.00","4.55","0.00","7days"
"unsalted peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","902","B08MBZS489","B09778XT2N","0.62","0.00","0.00","0.00","0.00","0.00","7days"
"roasted peanuts unsalted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","905","B08MBZS489","B09778XT2N","0.24","0.00","0.00","0.00","0.00","0.00","7days"
"fresh amazon fresh grocery","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","972","B07KXGFGSS","B07HTT63GF","0.58","0.67","1.29","0.00","3.94","0.00","7days"
"roasted peanut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1037","B071119F7F","B07KXGFGSS","2.76","0.86","0.62","0.00","3.60","0.00","7days"
"peanut roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1151","B07VLHW1PW","B0B5Y4W92R","1.50","0.00","0.00","0.00","5.58","0.00","7days"
"pallilu 1kg loose","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1168","B08C2P8L95","B07KXGFGSS","0.06","0.00","0.00","0.00","0.00","0.00","7days"
"dry coconut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1185","B07VCYWYRV","B07563GCWS","0.64","1.84","1.79","0.00","75.67","0.00","7days"
"peanut 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1384","B00M57WJQ4","B07KXGFGSS","2.83","0.00","0.00","0.00","0.00","0.00","7days"
"roasted groundnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1392","B09MDBTMT8","B09778XT2N","2.13","0.00","0.00","0.00","0.00","0.00","7days"
"peanuts roasted unsalted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1423","B08MBZS489","B09778XT2N","0.83","0.00","0.00","0.00","4.70","0.00","7days"
"peanuts salted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1493","B01HCYY3VS","B08SPXKGSB","5.57","0.00","0.00","0.00","4.10","0.00","7days"
"raw peanuts 1kg in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1872","B07KXGFGSS","B07KXGFGSS","7.69","0.00","0.00","0.00","2.19","0.00","7days"
"peanut salted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1894","B01HCYY3VS","B0BCH9FS7B","6.10","0.00","0.00","0.00","7.25","0.00","7days"
"raw peanuts 500 gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1917","B07KXGFGSS","B07KXGFGSS","3.25","0.00","0.00","0.00","0.00","0.00","7days"
"organic peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","1948","B00M57WJQ4","B00M57WJQ4","1.84","0.00","0.00","0.00","0.00","0.00","7days"
"khari singh peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2069","B088BW2T78","B08TTN8VMW","0.00","0.47","0.31","0.00","0.79","0.00","7days"
"salted peanuts 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2135","B01HCYY3VS","B06XXCGFJ8","0.05","0.00","0.00","0.00","0.00","0.00","7days"
"haldiram peanuts salted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2156","B01HCYY3VS","B071DJ8W7J","10.76","0.00","0.00","0.00","0.00","0.00","7days"
"ground nuts in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2194","B00M57WJQ4","B07KXGFGSS","6.54","0.00","0.00","0.00","0.00","0.00","7days"
"raw peanuts 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2258","B00M57WJQ4","B07KXGFGSS","8.52","0.00","0.00","0.00","3.39","0.00","7days"
"coconut dry whole","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2355","B07BG7D7WR","B099FLM4SQ","4.81","13.11","10.13","0.00","13.33","0.00","7days"
"roasted salted peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2483","B07VLHW1PW","B07KXGFGSS","3.93","0.54","0.38","0.00","4.90","0.00","7days"
"organic peanuts raw 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2484","B00L925K3K","B00M57WJQ4","0.13","0.00","0.00","0.00","0.00","0.00","7days"
"unsalted roasted peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2662","B08MBZS489","B09778XT2N","0.17","0.00","0.00","0.00","0.00","0.00","7days"
"haldiram roasted peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2709","B01HCYY3VS","B071DJ8W7J","6.70","0.00","0.00","0.00","0.00","0.00","7days"
"wasabi peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2861","B09QKXH3L4","B09173K4TV","1.06","0.00","0.00","0.00","0.00","0.00","7days"
"jabson","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","2967","B096NRGMCC","B096NRGMCC","2.30","11.54","7.95","0.00","3.77","0.00","7days"
"singdana 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","3006","B00MCLQL4O","B07KXGFGSS","0.13","0.34","0.00","0.00","0.00","0.00","7days"
"tong garden salted peanuts","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","3039","B00M7TFH3W","B09VDMZ71B","10.38","0.00","0.00","0.00","0.00","0.00","7days"
"peanut with shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","3329","B09MTJC592","B07KXGFGSS","2.24","0.00","0.00","0.00","0.00","0.00","7days"
"organic peanuts raw","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","3411","B00M57WJQ4","B00M57WJQ4","4.52","0.00","0.00","0.00","0.00","0.00","7days"
"peanuts organic","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","3635","B00M57WJQ4","B00M57WJQ4","0.63","0.00","0.00","0.00","0.00","0.00","7days"
"tongs garden","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","3727","B00M7TFH3W","B0869DLBGL","22.95","0.00","0.00","0.00","6.30","0.00","7days"
"raw peanut 1_kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","3847","B08BNMYB79","B07KXGFGSS","0.46","0.00","0.00","0.00","0.00","0.00","7days"
"raw peanuts 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","3880","B08C2P8L95","B07KXGFGSS","1.54","0.00","0.00","0.00","6.94","0.00","7days"
"roasted unsalted peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","3956","B09FY91T12","B08TTN8VMW","0.37","0.00","0.00","0.00","0.00","0.00","7days"
"raw peanuts 1_kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","4061","B07KXGFGSS","B07KXGFGSS","2.04","0.00","0.00","0.00","0.00","0.00","7days"
"peanuts raw 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","4066","B09B5YLVBB","B07KXGFGSS","0.79","0.00","0.00","0.00","0.00","0.00","7days"
"pea nuts 1 kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","4092","B08R1Z8FH3","B07KXGFGSS","0.14","0.00","0.00","0.00","0.00","0.00","7days"
"vedaka peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","4183","B07KXGFGSS","B07KXGFGSS","0.33","0.00","0.00","0.00","0.00","0.00","7days"
"peanut organic","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","4186","B00L925LKW","B00M57WJQ4","0.49","0.00","0.00","0.00","0.00","0.00","7days"
"jobson peanut","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","4219","B071119F7F","B012S2ROQ0","0.00","0.74","0.46","0.00","1.23","0.00","7days"
"pinut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","4399","B00M57WJQ4","B07KXGFGSS","0.91","10.20","8.47","0.00","5.45","0.00","7days"
"till seed in fresh 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","4460","B07BXFZYFC","B07CBCGV1N","1.91","0.00","0.00","0.00","0.00","0.00","7days"
"mumfali dana","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","4472","B07KXGFGSS","B07KXGFGSS","0.83","0.00","0.00","0.00","0.00","0.00","7days"
"gulu","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","4488","B07KYFPDFF","B09FSS93ZC","4.27","0.00","0.00","0.00","0.00","0.00","7days"
"shing dana","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","4763","B07KXGFGSS","B08TTN8VMW","0.00","1.23","1.15","0.00","2.33","0.00","7days"
"raw peanuts 250 gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","4802","B09NYGXM4M","B00M57WJQ4","2.85","0.00","0.00","0.00","0.00","0.00","7days"
"roasted peanuts 1_kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","4811","B08MBZS489","B07KXGFGSS","0.41","0.00","0.00","0.00","0.00","0.00","7days"
"vedaka peanuts 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","4926","B07KXGFGSS","B07KXGFGSS","1.48","0.00","0.00","0.00","0.00","0.00","7days"
"ground nuts 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5269","B00L925LKW","B07KXGFGSS","1.36","0.00","0.00","0.00","0.00","0.00","7days"
"dry coconut whole 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5331","B084FHPNTN","B098P1TQCK","4.49","17.86","16.30","0.00","3.28","0.00","7days"
"organic fruits and vegetables fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5355","B07CNDD3GX","B083NV7462","2.21","4.21","2.84","0.00","5.77","0.00","7days"
"ground nut 500 gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5518","B00M57WJQ4","B07KXGFGSS","8.96","0.00","0.00","0.00","0.00","0.00","7days"
"ground nut raw","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5549","B07KXGFGSS","B07KXGFGSS","1.77","0.00","0.00","0.00","0.00","0.00","7days"
"ground nuts loose","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5914","B07MNFRFR3","B00M57WJQ4","0.82","0.00","0.00","0.00","0.00","0.00","7days"
"peanut roasted unsalted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","6112","B09WDVK5VP","B07KXGFGSS","3.75","0.00","0.00","0.00","0.00","0.00","7days"
"haldiram salted peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","6115","B07XP92G92","B07KXGFGSS","8.46","0.00","0.00","0.00","0.00","0.00","7days"
"peanut salted roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","6122","B07VLHW1PW","B012S2S3TW","0.38","0.00","0.00","0.00","0.00","0.00","7days"
"मूंगफली 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","6217","B07KXGFGSS","B07KXGFGSS","0.00","2.75","4.86","0.00","11.90","0.00","7days"
"groundnut raw","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","6328","B07KXGFGSS","B00M70Z5RY","0.16","0.00","0.00","0.00","0.00","0.00","7days"
"tong garden snacks","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","6339","B00M7TG9LG","B00M70Z5RY","26.27","3.70","2.70","0.00","11.00","0.00","7days"
"peanuts raw 500gm in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","6656","B00L925LKW","B07KXGFGSS","7.93","0.00","0.00","0.00","0.00","0.00","7days"
"honey roasted peanut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","6762","B081NLFXJV","B08JCTW3RB","12.09","0.00","0.00","0.00","0.00","0.00","7days"
"salty peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","6800","B09PTVK959","B07KXGFGSS","3.50","0.00","0.00","0.00","0.00","0.00","7days"
"groundnut roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","6977","B09VH7N1RB","B07KXGFGSS","1.23","0.00","0.00","0.00","0.00","0.00","7days"
"peanut raw 1_kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","7082","B08C2P8L95","B07KXGFGSS","8.04","0.00","0.00","0.00","0.00","0.00","7days"
"tong garden party snacks 500g","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","7087","B008EC3P6M","B01LZ5DFW2","11.00","7.95","5.63","0.00","23.26","0.00","7days"
"peanut 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","7497","B00M57WJQ4","B07KXGFGSS","1.01","0.00","0.00","0.00","0.00","0.00","7days"
"shenga","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","7523","B07KXGFGSS","B07KXGFGSS","0.00","1.74","2.08","0.00","1.89","0.00","7days"
"singdana 500g in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","7621","B00L925LKW","B07KXGFGSS","0.00","2.56","0.00","0.00","0.00","0.00","7days"
"icecream in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","7662","B01MCVLVC7","B01LY6B085","1.87","100.00","94.43","7.65","0.00","0.00","7days"
"roasted peanuts in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","7687","B01HCYY3VS","B071SJJ168","5.08","0.00","0.00","0.00","0.00","0.00","7days"
"spicy peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","7915","B08KT893HG","B071DJ8W7J","0.00","0.84","0.58","0.00","2.15","0.00","7days"
"peanut fried","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","7960","B09BLGTF4M","B07KXGFGSS","2.26","0.00","0.00","0.00","0.00","0.00","7days"
"organic ground nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8041","B00M57WJQ4","B00M57WJQ4","0.38","0.00","0.00","0.00","0.00","0.00","7days"
"peanut 500 gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8104","B00M57WJQ4","B00ILIBKXY","5.60","0.00","0.00","0.00","0.00","0.00","7days"
"china badam","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8113","B07KXGFGSS","B07KXGFGSS","11.29","15.56","14.29","0.00","39.76","0.00","7days"
"organic raw peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8237","B00M57WJQ4","B00M57WJQ4","0.46","0.00","0.00","0.00","0.00","0.00","7days"
"peanut whole 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8426","B07KXGFGSS","B09N3XDH94","1.94","0.00","0.00","0.00","0.00","0.00","7days"
"peanuts whole","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8430","B07KXGFGSS","B07KXGFGSS","3.11","0.00","0.00","0.00","0.00","0.00","7days"
"pee nut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8505","B00M57WJQ4","B07KXGFGSS","2.18","0.00","0.00","0.00","0.00","0.00","7days"
"peanuts without skin","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8595","B09VP91HCX","B00M57WJQ4","0.47","0.00","0.00","0.00","0.00","0.00","7days"
"masala peanuts roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8957","B081X86QGS","B08JCTW3RB","12.71","0.00","0.00","0.00","0.00","0.00","7days"
"jumbo peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","9144","B08TT5NPWS","B08TTN8VMW","0.20","0.00","0.00","0.00","0.00","0.00","7days"
"unsalted peanuts roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","9340","B08MBZS489","B09778XT2N","2.53","0.00","0.00","0.00","0.00","0.00","7days"
"peanut raw 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","9372","B00M57WJQ4","B07KXGFGSS","4.22","0.00","0.00","0.00","0.00","0.00","7days"
"moongphali 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","9430","B00M57WJQ4","B00M57WJQ4","0.59","0.00","0.00","0.00","0.00","0.00","7days"
"jabsons roasted peanuts","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","9531","B071DJ8W7J","B071DJ8W7J","1.70","0.00","0.00","0.00","0.00","0.00","7days"
"ground nut roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","9659","B01BDDX7WU","B07KXGFGSS","7.46","0.00","0.00","0.00","0.00","0.00","7days"
"peanut 1 kg packet","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","9821","B079H9QVS2","B07KXGFGSS","7.90","0.00","0.00","0.00","0.00","0.00","7days"
"singdana roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","10007","B08TSW2X54","B07KXGFGSS","0.34","0.00","1.52","0.00","3.03","0.00","7days"
"tong garden wasabi","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","10382","B008BS3OA6","B0B946677H","15.28","0.00","0.00","0.00","47.79","0.00","7days"
"fried peanuts unsalted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","10402","B07W4KCDB7","B0B5Y4W92R","0.51","0.00","0.00","0.00","0.00","0.00","7days"
"groudnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","10622","B00M57WJQ4","B07KXGFGSS","0.28","0.00","0.00","0.00","0.00","0.00","7days"
"ground nut 1 kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","10750","B079HY3T22","B07KXGFGSS","0.45","0.00","0.00","0.00","0.00","0.00","7days"
"peanut raw 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","11634","B00MCLQL4O","B00M57WJQ4","2.52","0.00","0.00","0.00","0.00","0.00","7days"
"nashta","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","11913","B07B8MH413","B07WDLL65H","5.92","0.00","0.00","0.00","0.00","0.00","7days"
"ground nut 1kg in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","12048","B08C2P8L95","B07KXGFGSS","5.26","0.00","0.00","0.00","0.00","0.00","7days"
"jabsons peanuts roasted","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","12135","B012S2S3TW","B0B5Y4W92R","11.11","0.00","0.00","0.00","0.00","0.00","7days"
"plain peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","12334","B00M57WJQ4","B07KXGFGSS","0.38","0.00","0.00","0.00","0.00","0.00","7days"
"groundnut roasted unsalted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","12642","B09TWDSGHG","B071SJJ168","0.41","0.00","0.00","0.00","0.00","0.00","7days"
"raw peanut 500 gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","12680","B09MGPLVB9","B07KXGFGSS","12.38","1.20","1.18","0.00","0.00","0.00","7days"
"vedika peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","13355","B00L925K3K","B07KXGFGSS","4.12","0.00","0.00","0.00","0.00","0.00","7days"
"peanut whole","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","13461","B09M49GB1F","B07KXGFGSS","0.75","0.00","0.00","0.00","0.00","0.00","7days"
